"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"09/03/2022 17:00:00 - 09/03/2022 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"09/03/2022 18:00:00 - 09/03/2022 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"09/03/2022 19:00:00 - 09/03/2022 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"09/03/2022 20:00:00 - 09/03/2022 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"09/03/2022 21:00:00 - 09/03/2022 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"09/03/2022 22:00:00 - 09/03/2022 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"09/03/2022 23:00:00 - 10/03/2022 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 00:00:00 - 10/03/2022 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 01:00:00 - 10/03/2022 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 02:00:00 - 10/03/2022 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 03:00:00 - 10/03/2022 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 04:00:00 - 10/03/2022 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 05:00:00 - 10/03/2022 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 06:00:00 - 10/03/2022 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 07:00:00 - 10/03/2022 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 08:00:00 - 10/03/2022 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 09:00:00 - 10/03/2022 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 10:00:00 - 10/03/2022 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 11:00:00 - 10/03/2022 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 12:00:00 - 10/03/2022 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 13:00:00 - 10/03/2022 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 14:00:00 - 10/03/2022 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 15:00:00 - 10/03/2022 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 16:00:00 - 10/03/2022 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 17:00:00 - 10/03/2022 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 18:00:00 - 10/03/2022 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 19:00:00 - 10/03/2022 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 20:00:00 - 10/03/2022 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 21:00:00 - 10/03/2022 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 22:00:00 - 10/03/2022 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"10/03/2022 23:00:00 - 11/03/2022 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 00:00:00 - 11/03/2022 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 01:00:00 - 11/03/2022 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 02:00:00 - 11/03/2022 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 03:00:00 - 11/03/2022 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 04:00:00 - 11/03/2022 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 05:00:00 - 11/03/2022 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 06:00:00 - 11/03/2022 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 07:00:00 - 11/03/2022 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 08:00:00 - 11/03/2022 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 09:00:00 - 11/03/2022 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 10:00:00 - 11/03/2022 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 11:00:00 - 11/03/2022 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 12:00:00 - 11/03/2022 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 13:00:00 - 11/03/2022 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 14:00:00 - 11/03/2022 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 15:00:00 - 11/03/2022 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 16:00:00 - 11/03/2022 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 17:00:00 - 11/03/2022 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 18:00:00 - 11/03/2022 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 19:00:00 - 11/03/2022 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 20:00:00 - 11/03/2022 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 21:00:00 - 11/03/2022 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 22:00:00 - 11/03/2022 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"11/03/2022 23:00:00 - 12/03/2022 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 00:00:00 - 12/03/2022 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 01:00:00 - 12/03/2022 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 02:00:00 - 12/03/2022 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 03:00:00 - 12/03/2022 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 04:00:00 - 12/03/2022 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 05:00:00 - 12/03/2022 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 06:00:00 - 12/03/2022 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 07:00:00 - 12/03/2022 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 08:00:00 - 12/03/2022 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 09:00:00 - 12/03/2022 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 10:00:00 - 12/03/2022 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 11:00:00 - 12/03/2022 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 12:00:00 - 12/03/2022 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 13:00:00 - 12/03/2022 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 14:00:00 - 12/03/2022 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 15:00:00 - 12/03/2022 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 16:00:00 - 12/03/2022 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 17:00:00 - 12/03/2022 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 18:00:00 - 12/03/2022 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 19:00:00 - 12/03/2022 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 20:00:00 - 12/03/2022 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 21:00:00 - 12/03/2022 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 22:00:00 - 12/03/2022 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"12/03/2022 23:00:00 - 13/03/2022 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 00:00:00 - 13/03/2022 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 01:00:00 - 13/03/2022 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 02:00:00 - 13/03/2022 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 03:00:00 - 13/03/2022 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 04:00:00 - 13/03/2022 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 05:00:00 - 13/03/2022 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 06:00:00 - 13/03/2022 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 07:00:00 - 13/03/2022 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 08:00:00 - 13/03/2022 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 09:00:00 - 13/03/2022 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 10:00:00 - 13/03/2022 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 11:00:00 - 13/03/2022 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 12:00:00 - 13/03/2022 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 13:00:00 - 13/03/2022 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 14:00:00 - 13/03/2022 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 15:00:00 - 13/03/2022 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 16:00:00 - 13/03/2022 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 17:00:00 - 13/03/2022 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 18:00:00 - 13/03/2022 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 19:00:00 - 13/03/2022 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 20:00:00 - 13/03/2022 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 21:00:00 - 13/03/2022 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 22:00:00 - 13/03/2022 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"13/03/2022 23:00:00 - 14/03/2022 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 00:00:00 - 14/03/2022 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 01:00:00 - 14/03/2022 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 02:00:00 - 14/03/2022 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 03:00:00 - 14/03/2022 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 04:00:00 - 14/03/2022 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 05:00:00 - 14/03/2022 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 06:00:00 - 14/03/2022 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 07:00:00 - 14/03/2022 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 08:00:00 - 14/03/2022 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 09:00:00 - 14/03/2022 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 10:00:00 - 14/03/2022 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 11:00:00 - 14/03/2022 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 12:00:00 - 14/03/2022 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 13:00:00 - 14/03/2022 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 14:00:00 - 14/03/2022 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 15:00:00 - 14/03/2022 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 16:00:00 - 14/03/2022 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 17:00:00 - 14/03/2022 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 18:00:00 - 14/03/2022 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 19:00:00 - 14/03/2022 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 20:00:00 - 14/03/2022 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 21:00:00 - 14/03/2022 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 22:00:00 - 14/03/2022 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"14/03/2022 23:00:00 - 15/03/2022 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 00:00:00 - 15/03/2022 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 01:00:00 - 15/03/2022 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 02:00:00 - 15/03/2022 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 03:00:00 - 15/03/2022 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 04:00:00 - 15/03/2022 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 05:00:00 - 15/03/2022 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 06:00:00 - 15/03/2022 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 07:00:00 - 15/03/2022 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 08:00:00 - 15/03/2022 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 09:00:00 - 15/03/2022 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 10:00:00 - 15/03/2022 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 11:00:00 - 15/03/2022 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 12:00:00 - 15/03/2022 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 13:00:00 - 15/03/2022 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 14:00:00 - 15/03/2022 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 15:00:00 - 15/03/2022 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 16:00:00 - 15/03/2022 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 17:00:00 - 15/03/2022 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 18:00:00 - 15/03/2022 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 19:00:00 - 15/03/2022 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 20:00:00 - 15/03/2022 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 21:00:00 - 15/03/2022 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 22:00:00 - 15/03/2022 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"15/03/2022 23:00:00 - 16/03/2022 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 00:00:00 - 16/03/2022 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 01:00:00 - 16/03/2022 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 02:00:00 - 16/03/2022 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 03:00:00 - 16/03/2022 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 04:00:00 - 16/03/2022 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 05:00:00 - 16/03/2022 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 06:00:00 - 16/03/2022 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 07:00:00 - 16/03/2022 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 08:00:00 - 16/03/2022 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 09:00:00 - 16/03/2022 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 10:00:00 - 16/03/2022 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 11:00:00 - 16/03/2022 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 12:00:00 - 16/03/2022 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 13:00:00 - 16/03/2022 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 14:00:00 - 16/03/2022 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 15:00:00 - 16/03/2022 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 16:00:00 - 16/03/2022 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 17:00:00 - 16/03/2022 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 18:00:00 - 16/03/2022 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 19:00:00 - 16/03/2022 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 20:00:00 - 16/03/2022 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 21:00:00 - 16/03/2022 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 22:00:00 - 16/03/2022 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"16/03/2022 23:00:00 - 17/03/2022 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 00:00:00 - 17/03/2022 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 01:00:00 - 17/03/2022 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 02:00:00 - 17/03/2022 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 03:00:00 - 17/03/2022 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 04:00:00 - 17/03/2022 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 05:00:00 - 17/03/2022 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 06:00:00 - 17/03/2022 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 07:00:00 - 17/03/2022 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 08:00:00 - 17/03/2022 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 09:00:00 - 17/03/2022 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 10:00:00 - 17/03/2022 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 11:00:00 - 17/03/2022 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 12:00:00 - 17/03/2022 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 13:00:00 - 17/03/2022 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 14:00:00 - 17/03/2022 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 15:00:00 - 17/03/2022 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 16:00:00 - 17/03/2022 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 17:00:00 - 17/03/2022 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 18:00:00 - 17/03/2022 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 19:00:00 - 17/03/2022 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 20:00:00 - 17/03/2022 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 21:00:00 - 17/03/2022 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 22:00:00 - 17/03/2022 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"17/03/2022 23:00:00 - 18/03/2022 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 00:00:00 - 18/03/2022 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 01:00:00 - 18/03/2022 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 02:00:00 - 18/03/2022 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 03:00:00 - 18/03/2022 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 04:00:00 - 18/03/2022 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 05:00:00 - 18/03/2022 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 06:00:00 - 18/03/2022 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 07:00:00 - 18/03/2022 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 08:00:00 - 18/03/2022 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 09:00:00 - 18/03/2022 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 10:00:00 - 18/03/2022 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 11:00:00 - 18/03/2022 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 12:00:00 - 18/03/2022 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 13:00:00 - 18/03/2022 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 14:00:00 - 18/03/2022 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 15:00:00 - 18/03/2022 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 16:00:00 - 18/03/2022 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 17:00:00 - 18/03/2022 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 18:00:00 - 18/03/2022 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 19:00:00 - 18/03/2022 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 20:00:00 - 18/03/2022 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 21:00:00 - 18/03/2022 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 22:00:00 - 18/03/2022 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"18/03/2022 23:00:00 - 19/03/2022 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 00:00:00 - 19/03/2022 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 01:00:00 - 19/03/2022 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 02:00:00 - 19/03/2022 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 03:00:00 - 19/03/2022 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 04:00:00 - 19/03/2022 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 05:00:00 - 19/03/2022 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 06:00:00 - 19/03/2022 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 07:00:00 - 19/03/2022 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 08:00:00 - 19/03/2022 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 09:00:00 - 19/03/2022 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 10:00:00 - 19/03/2022 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 11:00:00 - 19/03/2022 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 12:00:00 - 19/03/2022 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 13:00:00 - 19/03/2022 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 14:00:00 - 19/03/2022 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 15:00:00 - 19/03/2022 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 16:00:00 - 19/03/2022 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 17:00:00 - 19/03/2022 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 18:00:00 - 19/03/2022 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 19:00:00 - 19/03/2022 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 20:00:00 - 19/03/2022 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 21:00:00 - 19/03/2022 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 22:00:00 - 19/03/2022 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"19/03/2022 23:00:00 - 20/03/2022 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 00:00:00 - 20/03/2022 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 01:00:00 - 20/03/2022 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 02:00:00 - 20/03/2022 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 03:00:00 - 20/03/2022 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 04:00:00 - 20/03/2022 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 05:00:00 - 20/03/2022 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 06:00:00 - 20/03/2022 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 07:00:00 - 20/03/2022 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 08:00:00 - 20/03/2022 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 09:00:00 - 20/03/2022 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 10:00:00 - 20/03/2022 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 11:00:00 - 20/03/2022 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 12:00:00 - 20/03/2022 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 13:00:00 - 20/03/2022 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 14:00:00 - 20/03/2022 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"20/03/2022 15:00:00 - 20/03/2022 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
