"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"18/09/2023 00:00:00 - 18/09/2023 01:00:00","CTA|EE","Fossil Oil shale","11.30"
"18/09/2023 01:00:00 - 18/09/2023 02:00:00","CTA|EE","Fossil Oil shale","12.70"
"18/09/2023 02:00:00 - 18/09/2023 03:00:00","CTA|EE","Fossil Oil shale","12.80"
"18/09/2023 03:00:00 - 18/09/2023 04:00:00","CTA|EE","Fossil Oil shale","7.50"
"18/09/2023 04:00:00 - 18/09/2023 05:00:00","CTA|EE","Fossil Oil shale","42.00"
"18/09/2023 05:00:00 - 18/09/2023 06:00:00","CTA|EE","Fossil Oil shale","106.40"
"18/09/2023 06:00:00 - 18/09/2023 07:00:00","CTA|EE","Fossil Oil shale","107.70"
"18/09/2023 07:00:00 - 18/09/2023 08:00:00","CTA|EE","Fossil Oil shale","127.40"
"18/09/2023 08:00:00 - 18/09/2023 09:00:00","CTA|EE","Fossil Oil shale","130.70"
"18/09/2023 09:00:00 - 18/09/2023 10:00:00","CTA|EE","Fossil Oil shale","111.60"
"18/09/2023 10:00:00 - 18/09/2023 11:00:00","CTA|EE","Fossil Oil shale","75.60"
"18/09/2023 11:00:00 - 18/09/2023 12:00:00","CTA|EE","Fossil Oil shale","76.20"
"18/09/2023 12:00:00 - 18/09/2023 13:00:00","CTA|EE","Fossil Oil shale","73.50"
"18/09/2023 13:00:00 - 18/09/2023 14:00:00","CTA|EE","Fossil Oil shale","74.30"
"18/09/2023 14:00:00 - 18/09/2023 15:00:00","CTA|EE","Fossil Oil shale","74.60"
"18/09/2023 15:00:00 - 18/09/2023 16:00:00","CTA|EE","Fossil Oil shale","74.70"
"18/09/2023 16:00:00 - 18/09/2023 17:00:00","CTA|EE","Fossil Oil shale","74.70"
"18/09/2023 17:00:00 - 18/09/2023 18:00:00","CTA|EE","Fossil Oil shale","76.20"
"18/09/2023 18:00:00 - 18/09/2023 19:00:00","CTA|EE","Fossil Oil shale","75.70"
"18/09/2023 19:00:00 - 18/09/2023 20:00:00","CTA|EE","Fossil Oil shale","78.10"
"18/09/2023 20:00:00 - 18/09/2023 21:00:00","CTA|EE","Fossil Oil shale","72.80"
"18/09/2023 21:00:00 - 18/09/2023 22:00:00","CTA|EE","Fossil Oil shale","74.20"
"18/09/2023 22:00:00 - 18/09/2023 23:00:00","CTA|EE","Fossil Oil shale","74.50"
"18/09/2023 23:00:00 - 19/09/2023 00:00:00","CTA|EE","Fossil Oil shale","73.00"
"19/09/2023 00:00:00 - 19/09/2023 01:00:00","CTA|EE","Fossil Oil shale","71.90"
"19/09/2023 01:00:00 - 19/09/2023 02:00:00","CTA|EE","Fossil Oil shale","71.80"
"19/09/2023 02:00:00 - 19/09/2023 03:00:00","CTA|EE","Fossil Oil shale","72.10"
"19/09/2023 03:00:00 - 19/09/2023 04:00:00","CTA|EE","Fossil Oil shale","77.70"
"19/09/2023 04:00:00 - 19/09/2023 05:00:00","CTA|EE","Fossil Oil shale","77.50"
"19/09/2023 05:00:00 - 19/09/2023 06:00:00","CTA|EE","Fossil Oil shale","78.90"
"19/09/2023 06:00:00 - 19/09/2023 07:00:00","CTA|EE","Fossil Oil shale","74.90"
"19/09/2023 07:00:00 - 19/09/2023 08:00:00","CTA|EE","Fossil Oil shale","76.60"
"19/09/2023 08:00:00 - 19/09/2023 09:00:00","CTA|EE","Fossil Oil shale","75.40"
"19/09/2023 09:00:00 - 19/09/2023 10:00:00","CTA|EE","Fossil Oil shale","75.40"
"19/09/2023 10:00:00 - 19/09/2023 11:00:00","CTA|EE","Fossil Oil shale","74.60"
"19/09/2023 11:00:00 - 19/09/2023 12:00:00","CTA|EE","Fossil Oil shale","77.40"
"19/09/2023 12:00:00 - 19/09/2023 13:00:00","CTA|EE","Fossil Oil shale","77.40"
"19/09/2023 13:00:00 - 19/09/2023 14:00:00","CTA|EE","Fossil Oil shale","76.50"
"19/09/2023 14:00:00 - 19/09/2023 15:00:00","CTA|EE","Fossil Oil shale","78.10"
"19/09/2023 15:00:00 - 19/09/2023 16:00:00","CTA|EE","Fossil Oil shale","80.10"
"19/09/2023 16:00:00 - 19/09/2023 17:00:00","CTA|EE","Fossil Oil shale","77.80"
"19/09/2023 17:00:00 - 19/09/2023 18:00:00","CTA|EE","Fossil Oil shale","78.10"
"19/09/2023 18:00:00 - 19/09/2023 19:00:00","CTA|EE","Fossil Oil shale","80.00"
"19/09/2023 19:00:00 - 19/09/2023 20:00:00","CTA|EE","Fossil Oil shale","79.60"
"19/09/2023 20:00:00 - 19/09/2023 21:00:00","CTA|EE","Fossil Oil shale","77.70"
"19/09/2023 21:00:00 - 19/09/2023 22:00:00","CTA|EE","Fossil Oil shale","77.60"
"19/09/2023 22:00:00 - 19/09/2023 23:00:00","CTA|EE","Fossil Oil shale","77.50"
"19/09/2023 23:00:00 - 20/09/2023 00:00:00","CTA|EE","Fossil Oil shale","76.50"
"20/09/2023 00:00:00 - 20/09/2023 01:00:00","CTA|EE","Fossil Oil shale","76.00"
"20/09/2023 01:00:00 - 20/09/2023 02:00:00","CTA|EE","Fossil Oil shale","74.50"
"20/09/2023 02:00:00 - 20/09/2023 03:00:00","CTA|EE","Fossil Oil shale","76.90"
"20/09/2023 03:00:00 - 20/09/2023 04:00:00","CTA|EE","Fossil Oil shale","77.30"
"20/09/2023 04:00:00 - 20/09/2023 05:00:00","CTA|EE","Fossil Oil shale","77.60"
"20/09/2023 05:00:00 - 20/09/2023 06:00:00","CTA|EE","Fossil Oil shale","77.50"
"20/09/2023 06:00:00 - 20/09/2023 07:00:00","CTA|EE","Fossil Oil shale","78.50"
"20/09/2023 07:00:00 - 20/09/2023 08:00:00","CTA|EE","Fossil Oil shale","79.60"
"20/09/2023 08:00:00 - 20/09/2023 09:00:00","CTA|EE","Fossil Oil shale","78.90"
"20/09/2023 09:00:00 - 20/09/2023 10:00:00","CTA|EE","Fossil Oil shale","77.90"
"20/09/2023 10:00:00 - 20/09/2023 11:00:00","CTA|EE","Fossil Oil shale","74.10"
"20/09/2023 11:00:00 - 20/09/2023 12:00:00","CTA|EE","Fossil Oil shale","76.80"
"20/09/2023 12:00:00 - 20/09/2023 13:00:00","CTA|EE","Fossil Oil shale","79.10"
"20/09/2023 13:00:00 - 20/09/2023 14:00:00","CTA|EE","Fossil Oil shale","78.10"
"20/09/2023 14:00:00 - 20/09/2023 15:00:00","CTA|EE","Fossil Oil shale","78.10"
"20/09/2023 15:00:00 - 20/09/2023 16:00:00","CTA|EE","Fossil Oil shale","79.00"
"20/09/2023 16:00:00 - 20/09/2023 17:00:00","CTA|EE","Fossil Oil shale","78.30"
"20/09/2023 17:00:00 - 20/09/2023 18:00:00","CTA|EE","Fossil Oil shale","78.10"
"20/09/2023 18:00:00 - 20/09/2023 19:00:00","CTA|EE","Fossil Oil shale","78.80"
"20/09/2023 19:00:00 - 20/09/2023 20:00:00","CTA|EE","Fossil Oil shale","80.00"
"20/09/2023 20:00:00 - 20/09/2023 21:00:00","CTA|EE","Fossil Oil shale","76.40"
"20/09/2023 21:00:00 - 20/09/2023 22:00:00","CTA|EE","Fossil Oil shale","76.80"
"20/09/2023 22:00:00 - 20/09/2023 23:00:00","CTA|EE","Fossil Oil shale","77.50"
"20/09/2023 23:00:00 - 21/09/2023 00:00:00","CTA|EE","Fossil Oil shale","76.80"
"21/09/2023 00:00:00 - 21/09/2023 01:00:00","CTA|EE","Fossil Oil shale","72.30"
"21/09/2023 01:00:00 - 21/09/2023 02:00:00","CTA|EE","Fossil Oil shale","73.30"
"21/09/2023 02:00:00 - 21/09/2023 03:00:00","CTA|EE","Fossil Oil shale","72.30"
"21/09/2023 03:00:00 - 21/09/2023 04:00:00","CTA|EE","Fossil Oil shale","69.00"
"21/09/2023 04:00:00 - 21/09/2023 05:00:00","CTA|EE","Fossil Oil shale","91.00"
"21/09/2023 05:00:00 - 21/09/2023 06:00:00","CTA|EE","Fossil Oil shale","161.90"
"21/09/2023 06:00:00 - 21/09/2023 07:00:00","CTA|EE","Fossil Oil shale","161.70"
"21/09/2023 07:00:00 - 21/09/2023 08:00:00","CTA|EE","Fossil Oil shale","165.90"
"21/09/2023 08:00:00 - 21/09/2023 09:00:00","CTA|EE","Fossil Oil shale","146.10"
"21/09/2023 09:00:00 - 21/09/2023 10:00:00","CTA|EE","Fossil Oil shale","126.20"
"21/09/2023 10:00:00 - 21/09/2023 11:00:00","CTA|EE","Fossil Oil shale","119.20"
"21/09/2023 11:00:00 - 21/09/2023 12:00:00","CTA|EE","Fossil Oil shale","117.60"
"21/09/2023 12:00:00 - 21/09/2023 13:00:00","CTA|EE","Fossil Oil shale","117.00"
"21/09/2023 13:00:00 - 21/09/2023 14:00:00","CTA|EE","Fossil Oil shale","116.50"
"21/09/2023 14:00:00 - 21/09/2023 15:00:00","CTA|EE","Fossil Oil shale","117.10"
"21/09/2023 15:00:00 - 21/09/2023 16:00:00","CTA|EE","Fossil Oil shale","117.30"
"21/09/2023 16:00:00 - 21/09/2023 17:00:00","CTA|EE","Fossil Oil shale","118.80"
"21/09/2023 17:00:00 - 21/09/2023 18:00:00","CTA|EE","Fossil Oil shale","160.70"
"21/09/2023 18:00:00 - 21/09/2023 19:00:00","CTA|EE","Fossil Oil shale","137.00"
"21/09/2023 19:00:00 - 21/09/2023 20:00:00","CTA|EE","Fossil Oil shale","123.60"
"21/09/2023 20:00:00 - 21/09/2023 21:00:00","CTA|EE","Fossil Oil shale","117.80"
"21/09/2023 21:00:00 - 21/09/2023 22:00:00","CTA|EE","Fossil Oil shale","81.90"
"21/09/2023 22:00:00 - 21/09/2023 23:00:00","CTA|EE","Fossil Oil shale","78.10"
"21/09/2023 23:00:00 - 22/09/2023 00:00:00","CTA|EE","Fossil Oil shale","78.20"
"22/09/2023 00:00:00 - 22/09/2023 01:00:00","CTA|EE","Fossil Oil shale","77.00"
"22/09/2023 01:00:00 - 22/09/2023 02:00:00","CTA|EE","Fossil Oil shale","77.20"
"22/09/2023 02:00:00 - 22/09/2023 03:00:00","CTA|EE","Fossil Oil shale","74.50"
"22/09/2023 03:00:00 - 22/09/2023 04:00:00","CTA|EE","Fossil Oil shale","82.60"
"22/09/2023 04:00:00 - 22/09/2023 05:00:00","CTA|EE","Fossil Oil shale","117.70"
"22/09/2023 05:00:00 - 22/09/2023 06:00:00","CTA|EE","Fossil Oil shale","81.70"
"22/09/2023 06:00:00 - 22/09/2023 07:00:00","CTA|EE","Fossil Oil shale","77.20"
"22/09/2023 07:00:00 - 22/09/2023 08:00:00","CTA|EE","Fossil Oil shale","78.40"
"22/09/2023 08:00:00 - 22/09/2023 09:00:00","CTA|EE","Fossil Oil shale","78.60"
"22/09/2023 09:00:00 - 22/09/2023 10:00:00","CTA|EE","Fossil Oil shale","76.40"
"22/09/2023 10:00:00 - 22/09/2023 11:00:00","CTA|EE","Fossil Oil shale","77.20"
"22/09/2023 11:00:00 - 22/09/2023 12:00:00","CTA|EE","Fossil Oil shale","78.20"
"22/09/2023 12:00:00 - 22/09/2023 13:00:00","CTA|EE","Fossil Oil shale","78.50"
"22/09/2023 13:00:00 - 22/09/2023 14:00:00","CTA|EE","Fossil Oil shale","77.10"
"22/09/2023 14:00:00 - 22/09/2023 15:00:00","CTA|EE","Fossil Oil shale","77.50"
"22/09/2023 15:00:00 - 22/09/2023 16:00:00","CTA|EE","Fossil Oil shale","78.20"
"22/09/2023 16:00:00 - 22/09/2023 17:00:00","CTA|EE","Fossil Oil shale","76.10"
"22/09/2023 17:00:00 - 22/09/2023 18:00:00","CTA|EE","Fossil Oil shale","76.60"
"22/09/2023 18:00:00 - 22/09/2023 19:00:00","CTA|EE","Fossil Oil shale","72.40"
"22/09/2023 19:00:00 - 22/09/2023 20:00:00","CTA|EE","Fossil Oil shale","76.30"
"22/09/2023 20:00:00 - 22/09/2023 21:00:00","CTA|EE","Fossil Oil shale","70.20"
"22/09/2023 21:00:00 - 22/09/2023 22:00:00","CTA|EE","Fossil Oil shale","71.30"
"22/09/2023 22:00:00 - 22/09/2023 23:00:00","CTA|EE","Fossil Oil shale","72.10"
"22/09/2023 23:00:00 - 23/09/2023 00:00:00","CTA|EE","Fossil Oil shale","70.90"
"23/09/2023 00:00:00 - 23/09/2023 01:00:00","CTA|EE","Fossil Oil shale","69.30"
"23/09/2023 01:00:00 - 23/09/2023 02:00:00","CTA|EE","Fossil Oil shale","69.20"
"23/09/2023 02:00:00 - 23/09/2023 03:00:00","CTA|EE","Fossil Oil shale","70.00"
"23/09/2023 03:00:00 - 23/09/2023 04:00:00","CTA|EE","Fossil Oil shale","71.60"
"23/09/2023 04:00:00 - 23/09/2023 05:00:00","CTA|EE","Fossil Oil shale","72.00"
"23/09/2023 05:00:00 - 23/09/2023 06:00:00","CTA|EE","Fossil Oil shale","73.40"
"23/09/2023 06:00:00 - 23/09/2023 07:00:00","CTA|EE","Fossil Oil shale","123.30"
"23/09/2023 07:00:00 - 23/09/2023 08:00:00","CTA|EE","Fossil Oil shale","128.70"
"23/09/2023 08:00:00 - 23/09/2023 09:00:00","CTA|EE","Fossil Oil shale","72.70"
"23/09/2023 09:00:00 - 23/09/2023 10:00:00","CTA|EE","Fossil Oil shale","78.10"
"23/09/2023 10:00:00 - 23/09/2023 11:00:00","CTA|EE","Fossil Oil shale","77.80"
"23/09/2023 11:00:00 - 23/09/2023 12:00:00","CTA|EE","Fossil Oil shale","79.00"
"23/09/2023 12:00:00 - 23/09/2023 13:00:00","CTA|EE","Fossil Oil shale","78.40"
"23/09/2023 13:00:00 - 23/09/2023 14:00:00","CTA|EE","Fossil Oil shale","77.70"
"23/09/2023 14:00:00 - 23/09/2023 15:00:00","CTA|EE","Fossil Oil shale","78.80"
"23/09/2023 15:00:00 - 23/09/2023 16:00:00","CTA|EE","Fossil Oil shale","79.90"
"23/09/2023 16:00:00 - 23/09/2023 17:00:00","CTA|EE","Fossil Oil shale","78.10"
"23/09/2023 17:00:00 - 23/09/2023 18:00:00","CTA|EE","Fossil Oil shale","74.70"
"23/09/2023 18:00:00 - 23/09/2023 19:00:00","CTA|EE","Fossil Oil shale","75.00"
"23/09/2023 19:00:00 - 23/09/2023 20:00:00","CTA|EE","Fossil Oil shale","76.40"
"23/09/2023 20:00:00 - 23/09/2023 21:00:00","CTA|EE","Fossil Oil shale","75.00"
"23/09/2023 21:00:00 - 23/09/2023 22:00:00","CTA|EE","Fossil Oil shale","73.50"
"23/09/2023 22:00:00 - 23/09/2023 23:00:00","CTA|EE","Fossil Oil shale","73.60"
"23/09/2023 23:00:00 - 24/09/2023 00:00:00","CTA|EE","Fossil Oil shale","73.60"
"24/09/2023 00:00:00 - 24/09/2023 01:00:00","CTA|EE","Fossil Oil shale","72.90"
"24/09/2023 01:00:00 - 24/09/2023 02:00:00","CTA|EE","Fossil Oil shale","73.50"
"24/09/2023 02:00:00 - 24/09/2023 03:00:00","CTA|EE","Fossil Oil shale","76.40"
"24/09/2023 03:00:00 - 24/09/2023 04:00:00","CTA|EE","Fossil Oil shale","75.80"
"24/09/2023 04:00:00 - 24/09/2023 05:00:00","CTA|EE","Fossil Oil shale","75.40"
"24/09/2023 05:00:00 - 24/09/2023 06:00:00","CTA|EE","Fossil Oil shale","77.40"
"24/09/2023 06:00:00 - 24/09/2023 07:00:00","CTA|EE","Fossil Oil shale","76.80"
"24/09/2023 07:00:00 - 24/09/2023 08:00:00","CTA|EE","Fossil Oil shale","74.40"
"24/09/2023 08:00:00 - 24/09/2023 09:00:00","CTA|EE","Fossil Oil shale","74.80"
"24/09/2023 09:00:00 - 24/09/2023 10:00:00","CTA|EE","Fossil Oil shale","78.00"
"24/09/2023 10:00:00 - 24/09/2023 11:00:00","CTA|EE","Fossil Oil shale","73.20"
"24/09/2023 11:00:00 - 24/09/2023 12:00:00","CTA|EE","Fossil Oil shale","73.70"
"24/09/2023 12:00:00 - 24/09/2023 13:00:00","CTA|EE","Fossil Oil shale","74.80"
"24/09/2023 13:00:00 - 24/09/2023 14:00:00","CTA|EE","Fossil Oil shale","75.30"
"24/09/2023 14:00:00 - 24/09/2023 15:00:00","CTA|EE","Fossil Oil shale","74.70"
"24/09/2023 15:00:00 - 24/09/2023 16:00:00","CTA|EE","Fossil Oil shale","76.20"
"24/09/2023 16:00:00 - 24/09/2023 17:00:00","CTA|EE","Fossil Oil shale","74.40"
"24/09/2023 17:00:00 - 24/09/2023 18:00:00","CTA|EE","Fossil Oil shale","75.10"
"24/09/2023 18:00:00 - 24/09/2023 19:00:00","CTA|EE","Fossil Oil shale","76.90"
"24/09/2023 19:00:00 - 24/09/2023 20:00:00","CTA|EE","Fossil Oil shale","76.70"
"24/09/2023 20:00:00 - 24/09/2023 21:00:00","CTA|EE","Fossil Oil shale","76.40"
"24/09/2023 21:00:00 - 24/09/2023 22:00:00","CTA|EE","Fossil Oil shale","77.60"
"24/09/2023 22:00:00 - 24/09/2023 23:00:00","CTA|EE","Fossil Oil shale","79.00"
"24/09/2023 23:00:00 - 25/09/2023 00:00:00","CTA|EE","Fossil Oil shale","73.20"
"25/09/2023 00:00:00 - 25/09/2023 01:00:00","CTA|EE","Fossil Oil shale","71.00"
"25/09/2023 01:00:00 - 25/09/2023 02:00:00","CTA|EE","Fossil Oil shale","72.20"
"25/09/2023 02:00:00 - 25/09/2023 03:00:00","CTA|EE","Fossil Oil shale","75.40"
"25/09/2023 03:00:00 - 25/09/2023 04:00:00","CTA|EE","Fossil Oil shale","74.10"
"25/09/2023 04:00:00 - 25/09/2023 05:00:00","CTA|EE","Fossil Oil shale","73.30"
"25/09/2023 05:00:00 - 25/09/2023 06:00:00","CTA|EE","Fossil Oil shale","82.50"
"25/09/2023 06:00:00 - 25/09/2023 07:00:00","CTA|EE","Fossil Oil shale","151.90"
"25/09/2023 07:00:00 - 25/09/2023 08:00:00","CTA|EE","Fossil Oil shale","193.00"
"25/09/2023 08:00:00 - 25/09/2023 09:00:00","CTA|EE","Fossil Oil shale","199.00"
"25/09/2023 09:00:00 - 25/09/2023 10:00:00","CTA|EE","Fossil Oil shale","162.10"
"25/09/2023 10:00:00 - 25/09/2023 11:00:00","CTA|EE","Fossil Oil shale","148.50"
"25/09/2023 11:00:00 - 25/09/2023 12:00:00","CTA|EE","Fossil Oil shale","115.10"
"25/09/2023 12:00:00 - 25/09/2023 13:00:00","CTA|EE","Fossil Oil shale","115.40"
"25/09/2023 13:00:00 - 25/09/2023 14:00:00","CTA|EE","Fossil Oil shale","114.60"
"25/09/2023 14:00:00 - 25/09/2023 15:00:00","CTA|EE","Fossil Oil shale","115.20"
"25/09/2023 15:00:00 - 25/09/2023 16:00:00","CTA|EE","Fossil Oil shale","114.50"
"25/09/2023 16:00:00 - 25/09/2023 17:00:00","CTA|EE","Fossil Oil shale","153.50"
"25/09/2023 17:00:00 - 25/09/2023 18:00:00","CTA|EE","Fossil Oil shale","165.10"
"25/09/2023 18:00:00 - 25/09/2023 19:00:00","CTA|EE","Fossil Oil shale","166.20"
"25/09/2023 19:00:00 - 25/09/2023 20:00:00","CTA|EE","Fossil Oil shale","172.70"
"25/09/2023 20:00:00 - 25/09/2023 21:00:00","CTA|EE","Fossil Oil shale","169.10"
"25/09/2023 21:00:00 - 25/09/2023 22:00:00","CTA|EE","Fossil Oil shale","162.60"
"25/09/2023 22:00:00 - 25/09/2023 23:00:00","CTA|EE","Fossil Oil shale","116.80"
"25/09/2023 23:00:00 - 26/09/2023 00:00:00","CTA|EE","Fossil Oil shale","111.50"
"26/09/2023 00:00:00 - 26/09/2023 01:00:00","CTA|EE","Fossil Oil shale","112.10"
"26/09/2023 01:00:00 - 26/09/2023 02:00:00","CTA|EE","Fossil Oil shale","111.20"
"26/09/2023 02:00:00 - 26/09/2023 03:00:00","CTA|EE","Fossil Oil shale","112.80"
"26/09/2023 03:00:00 - 26/09/2023 04:00:00","CTA|EE","Fossil Oil shale","114.70"
"26/09/2023 04:00:00 - 26/09/2023 05:00:00","CTA|EE","Fossil Oil shale","130.50"
"26/09/2023 05:00:00 - 26/09/2023 06:00:00","CTA|EE","Fossil Oil shale","148.10"
"26/09/2023 06:00:00 - 26/09/2023 07:00:00","CTA|EE","Fossil Oil shale","166.90"
"26/09/2023 07:00:00 - 26/09/2023 08:00:00","CTA|EE","Fossil Oil shale","166.90"
"26/09/2023 08:00:00 - 26/09/2023 09:00:00","CTA|EE","Fossil Oil shale","164.60"
"26/09/2023 09:00:00 - 26/09/2023 10:00:00","CTA|EE","Fossil Oil shale","152.90"
"26/09/2023 10:00:00 - 26/09/2023 11:00:00","CTA|EE","Fossil Oil shale","130.00"
"26/09/2023 11:00:00 - 26/09/2023 12:00:00","CTA|EE","Fossil Oil shale","113.10"
"26/09/2023 12:00:00 - 26/09/2023 13:00:00","CTA|EE","Fossil Oil shale","110.90"
"26/09/2023 13:00:00 - 26/09/2023 14:00:00","CTA|EE","Fossil Oil shale","112.60"
"26/09/2023 14:00:00 - 26/09/2023 15:00:00","CTA|EE","Fossil Oil shale","114.00"
"26/09/2023 15:00:00 - 26/09/2023 16:00:00","CTA|EE","Fossil Oil shale","113.60"
"26/09/2023 16:00:00 - 26/09/2023 17:00:00","CTA|EE","Fossil Oil shale","158.00"
"26/09/2023 17:00:00 - 26/09/2023 18:00:00","CTA|EE","Fossil Oil shale","155.00"
"26/09/2023 18:00:00 - 26/09/2023 19:00:00","CTA|EE","Fossil Oil shale","156.10"
"26/09/2023 19:00:00 - 26/09/2023 20:00:00","CTA|EE","Fossil Oil shale","140.90"
"26/09/2023 20:00:00 - 26/09/2023 21:00:00","CTA|EE","Fossil Oil shale","140.00"
"26/09/2023 21:00:00 - 26/09/2023 22:00:00","CTA|EE","Fossil Oil shale","138.10"
"26/09/2023 22:00:00 - 26/09/2023 23:00:00","CTA|EE","Fossil Oil shale","111.90"
"26/09/2023 23:00:00 - 27/09/2023 00:00:00","CTA|EE","Fossil Oil shale","111.50"
"27/09/2023 00:00:00 - 27/09/2023 01:00:00","CTA|EE","Fossil Oil shale","109.30"
"27/09/2023 01:00:00 - 27/09/2023 02:00:00","CTA|EE","Fossil Oil shale","108.80"
"27/09/2023 02:00:00 - 27/09/2023 03:00:00","CTA|EE","Fossil Oil shale","111.70"
"27/09/2023 03:00:00 - 27/09/2023 04:00:00","CTA|EE","Fossil Oil shale","115.50"
"27/09/2023 04:00:00 - 27/09/2023 05:00:00","CTA|EE","Fossil Oil shale","115.20"
"27/09/2023 05:00:00 - 27/09/2023 06:00:00","CTA|EE","Fossil Oil shale","156.60"
"27/09/2023 06:00:00 - 27/09/2023 07:00:00","CTA|EE","Fossil Oil shale","168.70"
"27/09/2023 07:00:00 - 27/09/2023 08:00:00","CTA|EE","Fossil Oil shale","167.90"
"27/09/2023 08:00:00 - 27/09/2023 09:00:00","CTA|EE","Fossil Oil shale","166.90"
"27/09/2023 09:00:00 - 27/09/2023 10:00:00","CTA|EE","Fossil Oil shale","157.80"
"27/09/2023 10:00:00 - 27/09/2023 11:00:00","CTA|EE","Fossil Oil shale","114.20"
"27/09/2023 11:00:00 - 27/09/2023 12:00:00","CTA|EE","Fossil Oil shale","112.90"
"27/09/2023 12:00:00 - 27/09/2023 13:00:00","CTA|EE","Fossil Oil shale","112.20"
"27/09/2023 13:00:00 - 27/09/2023 14:00:00","CTA|EE","Fossil Oil shale","112.40"
"27/09/2023 14:00:00 - 27/09/2023 15:00:00","CTA|EE","Fossil Oil shale","113.00"
"27/09/2023 15:00:00 - 27/09/2023 16:00:00","CTA|EE","Fossil Oil shale","112.60"
"27/09/2023 16:00:00 - 27/09/2023 17:00:00","CTA|EE","Fossil Oil shale","156.70"
"27/09/2023 17:00:00 - 27/09/2023 18:00:00","CTA|EE","Fossil Oil shale","166.90"
"27/09/2023 18:00:00 - 27/09/2023 19:00:00","CTA|EE","Fossil Oil shale","154.30"
"27/09/2023 19:00:00 - 27/09/2023 20:00:00","CTA|EE","Fossil Oil shale","167.10"
"27/09/2023 20:00:00 - 27/09/2023 21:00:00","CTA|EE","Fossil Oil shale","167.60"
"27/09/2023 21:00:00 - 27/09/2023 22:00:00","CTA|EE","Fossil Oil shale","152.60"
"27/09/2023 22:00:00 - 27/09/2023 23:00:00","CTA|EE","Fossil Oil shale","113.30"
"27/09/2023 23:00:00 - 28/09/2023 00:00:00","CTA|EE","Fossil Oil shale","111.90"
"28/09/2023 00:00:00 - 28/09/2023 01:00:00","CTA|EE","Fossil Oil shale","110.40"
"28/09/2023 01:00:00 - 28/09/2023 02:00:00","CTA|EE","Fossil Oil shale","109.20"
"28/09/2023 02:00:00 - 28/09/2023 03:00:00","CTA|EE","Fossil Oil shale","111.20"
"28/09/2023 03:00:00 - 28/09/2023 04:00:00","CTA|EE","Fossil Oil shale","112.70"
"28/09/2023 04:00:00 - 28/09/2023 05:00:00","CTA|EE","Fossil Oil shale","110.50"
"28/09/2023 05:00:00 - 28/09/2023 06:00:00","CTA|EE","Fossil Oil shale","112.20"
"28/09/2023 06:00:00 - 28/09/2023 07:00:00","CTA|EE","Fossil Oil shale","158.00"
"28/09/2023 07:00:00 - 28/09/2023 08:00:00","CTA|EE","Fossil Oil shale","169.90"
"28/09/2023 08:00:00 - 28/09/2023 09:00:00","CTA|EE","Fossil Oil shale","167.20"
"28/09/2023 09:00:00 - 28/09/2023 10:00:00","CTA|EE","Fossil Oil shale","162.20"
"28/09/2023 10:00:00 - 28/09/2023 11:00:00","CTA|EE","Fossil Oil shale","134.30"
"28/09/2023 11:00:00 - 28/09/2023 12:00:00","CTA|EE","Fossil Oil shale","113.10"
"28/09/2023 12:00:00 - 28/09/2023 13:00:00","CTA|EE","Fossil Oil shale","114.60"
"28/09/2023 13:00:00 - 28/09/2023 14:00:00","CTA|EE","Fossil Oil shale","114.70"
"28/09/2023 14:00:00 - 28/09/2023 15:00:00","CTA|EE","Fossil Oil shale","124.70"
"28/09/2023 15:00:00 - 28/09/2023 16:00:00","CTA|EE","Fossil Oil shale","146.50"
"28/09/2023 16:00:00 - 28/09/2023 17:00:00","CTA|EE","Fossil Oil shale","146.20"
"28/09/2023 17:00:00 - 28/09/2023 18:00:00","CTA|EE","Fossil Oil shale","165.00"
"28/09/2023 18:00:00 - 28/09/2023 19:00:00","CTA|EE","Fossil Oil shale","166.70"
"28/09/2023 19:00:00 - 28/09/2023 20:00:00","CTA|EE","Fossil Oil shale","168.00"
"28/09/2023 20:00:00 - 28/09/2023 21:00:00","CTA|EE","Fossil Oil shale","145.40"
"28/09/2023 21:00:00 - 28/09/2023 22:00:00","CTA|EE","Fossil Oil shale","114.20"
"28/09/2023 22:00:00 - 28/09/2023 23:00:00","CTA|EE","Fossil Oil shale","112.70"
"28/09/2023 23:00:00 - 29/09/2023 00:00:00","CTA|EE","Fossil Oil shale","112.10"
"29/09/2023 00:00:00 - 29/09/2023 01:00:00","CTA|EE","Fossil Oil shale","109.70"
"29/09/2023 01:00:00 - 29/09/2023 02:00:00","CTA|EE","Fossil Oil shale","109.30"
"29/09/2023 02:00:00 - 29/09/2023 03:00:00","CTA|EE","Fossil Oil shale","112.10"
"29/09/2023 03:00:00 - 29/09/2023 04:00:00","CTA|EE","Fossil Oil shale","111.90"
"29/09/2023 04:00:00 - 29/09/2023 05:00:00","CTA|EE","Fossil Oil shale","112.20"
"29/09/2023 05:00:00 - 29/09/2023 06:00:00","CTA|EE","Fossil Oil shale","136.80"
"29/09/2023 06:00:00 - 29/09/2023 07:00:00","CTA|EE","Fossil Oil shale","162.90"
"29/09/2023 07:00:00 - 29/09/2023 08:00:00","CTA|EE","Fossil Oil shale","167.30"
"29/09/2023 08:00:00 - 29/09/2023 09:00:00","CTA|EE","Fossil Oil shale","165.60"
