"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"27/06/2020 20:00:00 - 27/06/2020 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"27/06/2020 21:00:00 - 27/06/2020 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"27/06/2020 22:00:00 - 27/06/2020 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"27/06/2020 23:00:00 - 28/06/2020 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 00:00:00 - 28/06/2020 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 01:00:00 - 28/06/2020 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 02:00:00 - 28/06/2020 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 03:00:00 - 28/06/2020 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 04:00:00 - 28/06/2020 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 05:00:00 - 28/06/2020 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 06:00:00 - 28/06/2020 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 07:00:00 - 28/06/2020 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 08:00:00 - 28/06/2020 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 09:00:00 - 28/06/2020 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 10:00:00 - 28/06/2020 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 11:00:00 - 28/06/2020 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 12:00:00 - 28/06/2020 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 13:00:00 - 28/06/2020 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 14:00:00 - 28/06/2020 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 15:00:00 - 28/06/2020 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 16:00:00 - 28/06/2020 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 17:00:00 - 28/06/2020 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 18:00:00 - 28/06/2020 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 19:00:00 - 28/06/2020 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 20:00:00 - 28/06/2020 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 21:00:00 - 28/06/2020 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 22:00:00 - 28/06/2020 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"28/06/2020 23:00:00 - 29/06/2020 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 00:00:00 - 29/06/2020 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 01:00:00 - 29/06/2020 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 02:00:00 - 29/06/2020 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 03:00:00 - 29/06/2020 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 04:00:00 - 29/06/2020 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 05:00:00 - 29/06/2020 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 06:00:00 - 29/06/2020 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 07:00:00 - 29/06/2020 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 08:00:00 - 29/06/2020 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 09:00:00 - 29/06/2020 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 10:00:00 - 29/06/2020 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 11:00:00 - 29/06/2020 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 12:00:00 - 29/06/2020 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 13:00:00 - 29/06/2020 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 14:00:00 - 29/06/2020 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 15:00:00 - 29/06/2020 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 16:00:00 - 29/06/2020 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 17:00:00 - 29/06/2020 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 18:00:00 - 29/06/2020 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 19:00:00 - 29/06/2020 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 20:00:00 - 29/06/2020 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 21:00:00 - 29/06/2020 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 22:00:00 - 29/06/2020 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"29/06/2020 23:00:00 - 30/06/2020 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 00:00:00 - 30/06/2020 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 01:00:00 - 30/06/2020 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 02:00:00 - 30/06/2020 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 03:00:00 - 30/06/2020 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 04:00:00 - 30/06/2020 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 05:00:00 - 30/06/2020 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 06:00:00 - 30/06/2020 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 07:00:00 - 30/06/2020 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 08:00:00 - 30/06/2020 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 09:00:00 - 30/06/2020 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 10:00:00 - 30/06/2020 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 11:00:00 - 30/06/2020 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 12:00:00 - 30/06/2020 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 13:00:00 - 30/06/2020 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 14:00:00 - 30/06/2020 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 15:00:00 - 30/06/2020 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 16:00:00 - 30/06/2020 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 17:00:00 - 30/06/2020 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 18:00:00 - 30/06/2020 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 19:00:00 - 30/06/2020 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 20:00:00 - 30/06/2020 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 21:00:00 - 30/06/2020 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 22:00:00 - 30/06/2020 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"30/06/2020 23:00:00 - 01/07/2020 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 00:00:00 - 01/07/2020 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 01:00:00 - 01/07/2020 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 02:00:00 - 01/07/2020 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 03:00:00 - 01/07/2020 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 04:00:00 - 01/07/2020 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 05:00:00 - 01/07/2020 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 06:00:00 - 01/07/2020 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 07:00:00 - 01/07/2020 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 08:00:00 - 01/07/2020 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 09:00:00 - 01/07/2020 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 10:00:00 - 01/07/2020 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 11:00:00 - 01/07/2020 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 12:00:00 - 01/07/2020 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 13:00:00 - 01/07/2020 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 14:00:00 - 01/07/2020 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 15:00:00 - 01/07/2020 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 16:00:00 - 01/07/2020 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 17:00:00 - 01/07/2020 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 18:00:00 - 01/07/2020 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 19:00:00 - 01/07/2020 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 20:00:00 - 01/07/2020 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 21:00:00 - 01/07/2020 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 22:00:00 - 01/07/2020 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"01/07/2020 23:00:00 - 02/07/2020 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 00:00:00 - 02/07/2020 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 01:00:00 - 02/07/2020 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 02:00:00 - 02/07/2020 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 03:00:00 - 02/07/2020 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 04:00:00 - 02/07/2020 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 05:00:00 - 02/07/2020 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 06:00:00 - 02/07/2020 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 07:00:00 - 02/07/2020 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 08:00:00 - 02/07/2020 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 09:00:00 - 02/07/2020 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 10:00:00 - 02/07/2020 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 11:00:00 - 02/07/2020 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 12:00:00 - 02/07/2020 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 13:00:00 - 02/07/2020 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 14:00:00 - 02/07/2020 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 15:00:00 - 02/07/2020 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 16:00:00 - 02/07/2020 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 17:00:00 - 02/07/2020 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 18:00:00 - 02/07/2020 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 19:00:00 - 02/07/2020 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 20:00:00 - 02/07/2020 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 21:00:00 - 02/07/2020 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 22:00:00 - 02/07/2020 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"02/07/2020 23:00:00 - 03/07/2020 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 00:00:00 - 03/07/2020 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 01:00:00 - 03/07/2020 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 02:00:00 - 03/07/2020 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 03:00:00 - 03/07/2020 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 04:00:00 - 03/07/2020 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 05:00:00 - 03/07/2020 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 06:00:00 - 03/07/2020 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 07:00:00 - 03/07/2020 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 08:00:00 - 03/07/2020 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 09:00:00 - 03/07/2020 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 10:00:00 - 03/07/2020 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 11:00:00 - 03/07/2020 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 12:00:00 - 03/07/2020 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 13:00:00 - 03/07/2020 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 14:00:00 - 03/07/2020 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 15:00:00 - 03/07/2020 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 16:00:00 - 03/07/2020 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 17:00:00 - 03/07/2020 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 18:00:00 - 03/07/2020 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 19:00:00 - 03/07/2020 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 20:00:00 - 03/07/2020 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 21:00:00 - 03/07/2020 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 22:00:00 - 03/07/2020 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"03/07/2020 23:00:00 - 04/07/2020 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 00:00:00 - 04/07/2020 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 01:00:00 - 04/07/2020 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 02:00:00 - 04/07/2020 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 03:00:00 - 04/07/2020 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 04:00:00 - 04/07/2020 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 05:00:00 - 04/07/2020 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 06:00:00 - 04/07/2020 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 07:00:00 - 04/07/2020 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 08:00:00 - 04/07/2020 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 09:00:00 - 04/07/2020 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 10:00:00 - 04/07/2020 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 11:00:00 - 04/07/2020 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 12:00:00 - 04/07/2020 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 13:00:00 - 04/07/2020 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 14:00:00 - 04/07/2020 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 15:00:00 - 04/07/2020 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 16:00:00 - 04/07/2020 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 17:00:00 - 04/07/2020 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 18:00:00 - 04/07/2020 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 19:00:00 - 04/07/2020 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 20:00:00 - 04/07/2020 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 21:00:00 - 04/07/2020 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 22:00:00 - 04/07/2020 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"04/07/2020 23:00:00 - 05/07/2020 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 00:00:00 - 05/07/2020 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 01:00:00 - 05/07/2020 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 02:00:00 - 05/07/2020 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 03:00:00 - 05/07/2020 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 04:00:00 - 05/07/2020 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 05:00:00 - 05/07/2020 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 06:00:00 - 05/07/2020 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 07:00:00 - 05/07/2020 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 08:00:00 - 05/07/2020 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 09:00:00 - 05/07/2020 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 10:00:00 - 05/07/2020 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 11:00:00 - 05/07/2020 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 12:00:00 - 05/07/2020 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 13:00:00 - 05/07/2020 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 14:00:00 - 05/07/2020 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 15:00:00 - 05/07/2020 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 16:00:00 - 05/07/2020 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 17:00:00 - 05/07/2020 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 18:00:00 - 05/07/2020 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 19:00:00 - 05/07/2020 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 20:00:00 - 05/07/2020 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 21:00:00 - 05/07/2020 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 22:00:00 - 05/07/2020 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"05/07/2020 23:00:00 - 06/07/2020 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 00:00:00 - 06/07/2020 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 01:00:00 - 06/07/2020 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 02:00:00 - 06/07/2020 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 03:00:00 - 06/07/2020 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 04:00:00 - 06/07/2020 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 05:00:00 - 06/07/2020 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 06:00:00 - 06/07/2020 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 07:00:00 - 06/07/2020 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 08:00:00 - 06/07/2020 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 09:00:00 - 06/07/2020 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 10:00:00 - 06/07/2020 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 11:00:00 - 06/07/2020 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 12:00:00 - 06/07/2020 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 13:00:00 - 06/07/2020 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 14:00:00 - 06/07/2020 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 15:00:00 - 06/07/2020 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 16:00:00 - 06/07/2020 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 17:00:00 - 06/07/2020 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 18:00:00 - 06/07/2020 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 19:00:00 - 06/07/2020 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 20:00:00 - 06/07/2020 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 21:00:00 - 06/07/2020 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 22:00:00 - 06/07/2020 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"06/07/2020 23:00:00 - 07/07/2020 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 00:00:00 - 07/07/2020 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 01:00:00 - 07/07/2020 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 02:00:00 - 07/07/2020 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 03:00:00 - 07/07/2020 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 04:00:00 - 07/07/2020 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 05:00:00 - 07/07/2020 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 06:00:00 - 07/07/2020 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 07:00:00 - 07/07/2020 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 08:00:00 - 07/07/2020 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 09:00:00 - 07/07/2020 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 10:00:00 - 07/07/2020 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 11:00:00 - 07/07/2020 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 12:00:00 - 07/07/2020 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 13:00:00 - 07/07/2020 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 14:00:00 - 07/07/2020 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 15:00:00 - 07/07/2020 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 16:00:00 - 07/07/2020 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 17:00:00 - 07/07/2020 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 18:00:00 - 07/07/2020 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 19:00:00 - 07/07/2020 20:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 20:00:00 - 07/07/2020 21:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 21:00:00 - 07/07/2020 22:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 22:00:00 - 07/07/2020 23:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"07/07/2020 23:00:00 - 08/07/2020 00:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 00:00:00 - 08/07/2020 01:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 01:00:00 - 08/07/2020 02:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 02:00:00 - 08/07/2020 03:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 03:00:00 - 08/07/2020 04:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 04:00:00 - 08/07/2020 05:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 05:00:00 - 08/07/2020 06:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 06:00:00 - 08/07/2020 07:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 07:00:00 - 08/07/2020 08:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 08:00:00 - 08/07/2020 09:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 09:00:00 - 08/07/2020 10:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 10:00:00 - 08/07/2020 11:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 11:00:00 - 08/07/2020 12:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 12:00:00 - 08/07/2020 13:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 13:00:00 - 08/07/2020 14:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 14:00:00 - 08/07/2020 15:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 15:00:00 - 08/07/2020 16:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 16:00:00 - 08/07/2020 17:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 17:00:00 - 08/07/2020 18:00:00","CTA|EE","Hydro Pumped Storage","n/e"
"08/07/2020 18:00:00 - 08/07/2020 19:00:00","CTA|EE","Hydro Pumped Storage","n/e"
