timestamp,price_ee,price_fi,price_lv,price_lt,"flow_('ee', 'fi')","flow_('ee', 'lv')",system_production,system_consumption,system_losses,system_frequency,system_system_balance,system_ac_balance,system_production_renewable,system_solar_energy_production
2019-01-28 00:00:00+00:00,60.824999999999996,60.840833333333336,60.824999999999996,60.605,340.5376416666667,99.44612916666667,1627.5029538194444,1296.8594291666666,,50.00070868055556,330.5948236111111,-9.841385763888887,131.05994236111113,
2019-01-29 00:00:00+00:00,61.6625,61.67791666666667,61.6625,61.6625,194.96241666666666,239.369375,1622.590728125,1284.60100625,,49.998972916666666,338.0045461805555,144.2738451388889,53.48460868055556,
2019-01-30 00:00:00+00:00,59.206250000000004,59.28791666666667,59.206250000000004,59.206250000000004,289.40748333333335,341.5378,1668.5395121527777,1223.885890277778,,49.998721527777775,444.58428680555556,153.32576319444445,70.15595,
2019-01-31 00:00:00+00:00,61.173750000000005,61.173750000000005,61.173750000000005,61.13666666666666,261.9995333333333,291.0834541666667,1560.9723920138888,1238.111551736111,,50.000310069444446,322.77407604166666,61.165203472222224,21.699653819444443,
2019-02-01 00:00:00+00:00,57.294999999999995,57.294999999999995,57.294999999999995,57.294999999999995,304.0352125,362.0639125,1651.57508125,1197.6573833333334,,50.00118472222223,453.7960899305556,150.13837743055558,104.72431631944444,
2019-02-02 00:00:00+00:00,50.98708333333334,50.98708333333334,50.98708333333334,50.98708333333334,243.22620833333335,416.87582916666673,1407.380764236111,1058.0074562500001,,49.99914513888889,349.32048645833333,104.9477173611111,91.14980555555556,
2019-02-03 00:00:00+00:00,50.25375,50.25375,50.25375,50.25375,60.8081625,414.6109666666666,1171.4761989583333,1019.2804298611112,,50.00002326388889,152.23279861111112,93.23463680555557,129.27963333333332,
2019-02-04 00:00:00+00:00,54.89875,54.89875,54.89875,54.89875,229.0620625,322.1946208333333,1505.6182472222222,1186.0750125,,49.998863194444446,319.58782395833333,90.9425736111111,78.56554722222222,
2019-02-05 00:00:00+00:00,55.59583333333333,55.66458333333333,55.59583333333333,54.82875000000001,394.258775,296.9897625,1514.6761166666665,1171.765974652778,,50.00054236111111,342.7726152777778,-52.88996840277778,189.5716420138889,
2019-02-06 00:00:00+00:00,56.502916666666664,56.502916666666664,56.502916666666664,55.36291666666667,150.8424125,334.7056333333333,1352.5013166666668,1191.0624927083334,,49.99876319444444,161.42834618055556,9.388543055555555,63.415180902777784,
2019-02-07 00:00:00+00:00,51.52458333333333,51.52458333333333,51.52458333333333,50.95375000000001,-87.93345833333332,211.01002916666667,998.7934760416667,1187.1653145833334,,50.000309027777774,-188.13840833333336,-98.97001666666667,108.79044270833333,
2019-02-08 00:00:00+00:00,50.10375,50.10375,50.10375,49.622083333333336,-181.70637916666666,279.35012083333334,915.9850232638889,1137.91804375,,50.00050833333333,-221.45126979166668,-40.254580555555556,200.08204340277777,
2019-02-09 00:00:00+00:00,46.94291666666666,46.94291666666666,46.94291666666666,44.76083333333333,143.39968333333334,270.4815791666667,935.9154923611111,988.388473263889,,49.99917361111111,-52.50999930555556,-195.74775555555556,210.5851954861111,
2019-02-10 00:00:00+00:00,45.58958333333334,45.58958333333334,45.58958333333334,43.94,141.19326666666666,192.66942500000002,871.1661850694444,984.4869947916666,,49.99957951388889,-113.32217361111111,-254.84739305555553,199.71949062500002,
2019-02-11 00:00:00+00:00,50.255833333333335,50.255833333333335,50.255833333333335,49.00875,-112.49146666666667,171.34323333333336,814.1938618055556,1139.4200802083333,,49.997798958333334,-324.90595277777777,-212.99286180555555,67.63105208333333,
2019-02-12 00:00:00+00:00,49.09916666666667,48.97375,49.09916666666667,49.09916666666667,-475.0478791666667,412.17980416666666,850.3313309027777,1118.1374885416667,,50.00130034722222,-267.2359836805556,206.69321597222222,146.773121875,
2019-02-13 00:00:00+00:00,48.23833333333334,48.23833333333334,48.23833333333334,47.76625000000001,-213.53817916666665,233.3014208333333,806.7511663194445,1143.8843097222223,,49.99905034722222,-336.78864444444446,-122.91431354166667,89.7429079861111,
2019-02-14 00:00:00+00:00,48.23041666666666,46.83583333333333,48.23041666666666,48.177083333333336,-559.4980958333333,438.1465666666666,851.2428899305555,1107.9662135416665,,50.00055173611111,-256.0657972222222,303.31940104166665,138.21742361111112,
2019-02-15 00:00:00+00:00,46.31458333333333,44.10583333333333,46.31458333333333,46.31458333333333,-635.50275,416.2897708333333,867.7790020833334,1092.9380177083333,,50.00096805555555,-224.29996180555557,410.6001385416667,142.91722534722223,
2019-02-16 00:00:00+00:00,39.7175,39.7175,39.7175,39.685,-341.4791375,417.0108041666667,799.7003076388888,936.6695215277778,,50.000476041666666,-136.38507465277777,205.82950451388888,162.77286805555556,
2019-02-17 00:00:00+00:00,41.637499999999996,41.637499999999996,41.637499999999996,41.61833333333333,-329.1631375,485.3284458333333,775.3467805555556,945.1423020833333,,50.00077847222222,-169.26417430555554,159.74554618055555,132.46624027777776,
2019-02-18 00:00:00+00:00,45.836666666666666,43.79333333333333,45.836666666666666,45.836666666666666,-603.9259166666667,469.12524583333334,820.4605416666667,1079.1465986111111,,50.00040381944444,-257.9982993055556,346.0122517361111,125.95725868055554,
2019-02-19 00:00:00+00:00,43.72291666666666,42.77541666666667,43.72291666666666,43.72291666666666,-494.3288583333333,421.13530833333334,844.3469190972222,1064.4132145833332,,50.00065416666667,-219.39448958333332,274.80088159722226,159.15654861111113,
2019-02-20 00:00:00+00:00,42.77541666666667,42.77541666666667,42.77541666666667,42.77541666666667,-376.29428750000005,342.73436250000003,890.1068986111111,1083.979354513889,,49.825503125,-193.18276180555554,183.05247881944445,200.78055798611112,
2019-02-21 00:00:00+00:00,47.89541666666667,47.89541666666667,47.89541666666667,47.89541666666667,-168.74799583333333,150.26318333333333,844.3786805555555,1130.3910135416668,,49.99983854166666,-285.6239961805556,-116.82256458333333,123.48042187499999,
2019-02-22 00:00:00+00:00,47.177083333333336,46.66583333333333,47.177083333333336,47.07708333333333,-386.57535,266.1329875,785.5028555555556,1148.4704319444445,,50.00032361111111,-362.4703284722222,22.417118055555555,70.87249375,
2019-02-23 00:00:00+00:00,39.585,39.585,39.585,39.585,-441.36862083333335,420.2084875,893.2737829861112,998.6258465277778,,50.00024305555556,-104.72096388888889,338.00320451388893,151.89244479166666,
2019-02-24 00:00:00+00:00,38.2275,38.2275,38.2275,38.21583333333333,-419.7539125,594.8040583333333,803.5543559027778,937.27996875,,50.001155555555556,-133.09997847222223,287.0151548611111,126.33726354166667,
2019-02-25 00:00:00+00:00,42.31458333333333,41.03791666666667,42.31458333333333,42.31458333333333,-551.2002541666667,610.230925,944.2747763888888,1044.7534600694444,,50.00029548611111,-99.71630833333333,451.4904378472222,200.62623993055556,
2019-02-26 00:00:00+00:00,45.30625,45.13041666666667,45.30625,45.30625,-576.6601791666666,530.0950791666667,833.2885190972222,1088.2926006944444,,50.00002465277778,-254.28123819444443,320.58125624999997,91.80126736111112,
2019-02-27 00:00:00+00:00,45.45166666666666,40.81541666666667,45.45166666666666,45.45166666666666,-762.3299791666667,625.3662875,808.7707777777778,1087.1683729166666,,50.00259270833333,-277.5474072916667,485.36374722222223,109.27349895833333,
2019-02-28 00:00:00+00:00,41.932916666666664,40.70875,41.932916666666664,41.932916666666664,-626.2433916666666,559.364475,847.5365083333332,1068.2710993055557,,49.99829305555556,-219.92325972222224,407.4560715277778,178.27907395833333,
2019-03-01 00:00:00+00:00,49.770833333333336,49.53333333333333,49.770833333333336,49.770833333333336,-463.4704458333333,390.1996875,825.0107680555556,1122.767425,,50.00058298611111,-297.1180708333334,165.44873958333335,78.69884618055556,
2019-03-02 00:00:00+00:00,40.92166666666667,40.92166666666667,40.92166666666667,40.92166666666667,-211.70572083333332,394.69732500000003,853.459821875,990.9115986111111,,50.00081180555556,-137.04877708333333,76.49941805555555,173.73660208333334,
2019-03-03 00:00:00+00:00,40.16375,40.16375,40.16375,39.9625,-43.458175000000004,270.0425916666667,704.3946649305556,986.3193888888889,,50.00015868055556,-281.6928208333333,-238.17369444444446,48.46402361111112,
2019-03-04 00:00:00+00:00,46.98875,46.98875,46.98875,46.57750000000001,-97.91485833333333,155.89223333333334,792.1067614583333,1114.9567645833333,,50.000735069444445,-322.6485829861111,-225.08643784722221,28.562469444444446,
2019-03-05 00:00:00+00:00,45.407916666666665,45.407916666666665,45.407916666666665,45.407916666666665,-368.691425,308.8190916666667,907.5159812500001,1134.8704611111111,,50.000378125,-226.80212465277776,141.08260763888887,139.08767534722222,
2019-03-06 00:00:00+00:00,46.13625,45.95041666666666,46.13625,46.13625,-432.42315,271.1476125,865.7514111111111,1164.3348006944443,,49.99978125,-297.91662152777775,135.07197222222223,54.99361458333333,
2019-03-07 00:00:00+00:00,43.70249999999999,43.70249999999999,43.70249999999999,43.70249999999999,-63.77700833333333,170.08425,1019.3314756944445,1134.823359375,,50.000173958333335,-115.30833402777778,-51.54528055555556,155.06738854166667,
2019-03-08 00:00:00+00:00,38.92333333333333,38.92333333333333,38.92333333333333,38.92333333333333,-124.64697083333334,332.1587333333333,955.9663440972222,1045.0331854166666,,50.00077951388889,-88.78230486111111,36.052940625,191.68633506944445,
2019-03-09 00:00:00+00:00,38.05083333333334,38.05083333333334,38.05083333333334,37.419583333333335,24.189483333333328,287.34949166666667,951.7761336805555,947.2347114583333,,49.999691319444445,4.526248611111111,-18.891159722222223,169.04435590277777,
2019-03-10 00:00:00+00:00,39.2975,39.2975,39.2975,38.08083333333334,110.18599166666667,195.39006666666668,851.8377746527779,948.3971506944443,,49.99942847222222,-96.55562604166667,-207.77493437500002,69.26882534722222,
2019-03-11 00:00:00+00:00,45.290416666666665,45.290416666666665,45.220416666666665,45.220416666666665,-177.99294583333332,163.58824166666668,886.6829850694444,1109.3149916666666,,49.99893680555556,-222.30033333333333,-44.83320277777778,89.42916111111111,
2019-03-12 00:00:00+00:00,45.560833333333335,45.560833333333335,45.560833333333335,45.560833333333335,-217.23362916666667,168.56076666666667,889.8752993055555,1138.2452465277777,,50.00151458333333,-247.87119861111108,-29.177668402777776,53.93349201388889,
2019-03-13 00:00:00+00:00,43.069583333333334,43.069583333333334,42.191250000000004,42.191250000000004,-79.12346666666667,129.23501666666667,856.7961250000001,1096.393303125,,50.00069097222222,-239.2076659722222,-160.74832361111112,88.80826840277777,
2019-03-14 00:00:00+00:00,41.67791666666667,41.67791666666667,41.67791666666667,41.67791666666667,-166.88109166666666,192.38132916666666,903.5083850694444,1085.459037152778,,50.00000729166666,-181.6426815972222,-15.173162847222223,115.78607256944444,
2019-03-15 00:00:00+00:00,43.07375,43.07375,43.07375,43.07375,-135.97702083333334,228.0026,905.837984375,1064.541039236111,,50.00141736111111,-158.4389545138889,-21.238025347222223,105.28854722222223,
2019-03-16 00:00:00+00:00,40.55833333333333,40.55833333333333,40.55833333333333,40.55833333333333,53.8248,318.66006250000004,851.7555190972222,959.9690048611111,,49.99963541666667,-108.11364895833333,-161.47842604166667,51.324281944444444,
2019-03-17 00:00:00+00:00,34.44541666666667,34.44541666666667,34.44541666666667,34.44541666666667,213.259325,247.5874375,884.5095826388889,930.3757045138888,,49.999996180555556,-45.96815,-260.457328125,142.33431493055556,
2019-03-18 00:00:00+00:00,41.572916666666664,41.572916666666664,41.572916666666664,41.572916666666664,-32.9819125,212.13369583333335,979.4965517361111,1038.9524961805555,,50.00018541666667,-59.347728125,-24.91015625,163.9318704861111,
2019-03-19 00:00:00+00:00,45.645833333333336,45.645833333333336,45.645833333333336,45.645833333333336,-122.1783375,210.78918750000003,926.208151388889,1071.4987784722223,,49.99919340277778,-144.73912395833335,-24.739068055555556,75.72355972222222,
2019-03-20 00:00:00+00:00,41.30625,41.30625,41.30625,41.30625,-303.3697291666667,299.11975,922.390707638889,1064.3398114583333,,49.999756597222216,-141.5113934027778,163.1497079861111,120.91856944444446,
2019-03-21 00:00:00+00:00,39.529583333333335,39.529583333333335,39.529583333333335,39.529583333333335,-266.5032125,246.39484166666668,843.8972208333333,1050.1818225694444,,50.00075625,-205.77330416666666,60.74981631944445,103.03536111111111,
2019-03-22 00:00:00+00:00,39.8525,39.81916666666667,39.8525,39.8525,-331.05777916666665,321.0832,900.8086211805555,1011.9517086805556,,50.00019409722222,-110.63541145833334,218.77998888888888,163.48980208333333,
2019-03-23 00:00:00+00:00,33.121249999999996,33.121249999999996,33.121249999999996,33.121249999999996,-73.46024583333333,245.4297,857.4996864583333,903.6604305555555,,50.00013368055556,-45.889265277777774,28.13139722222222,176.18660868055557,
2019-03-24 00:00:00+00:00,33.22208333333334,33.22208333333334,33.22208333333334,33.22208333333334,-53.256933333333336,262.89235,809.3837100694444,860.3041611111111,,50.00056076388889,-50.714274305555556,2.5137180555555556,175.9268260416667,
2019-03-25 00:00:00+00:00,38.35458333333333,38.35458333333333,38.35458333333333,38.35458333333333,-285.47554583333334,182.50502500000002,822.840770138889,1017.4385246527777,,50.00031527777778,-194.14984583333333,91.17130763888889,87.96642638888889,
2019-03-26 00:00:00+00:00,39.69583333333333,39.69583333333333,39.69583333333333,39.69583333333333,-224.33366249999997,123.7856125,792.6900739583333,1035.5615770833333,,50.000052430555556,-242.56848472222222,-17.82643611111111,68.8923513888889,
2019-03-27 00:00:00+00:00,39.65625,39.59875,39.65625,39.65625,-461.0284208333333,284.4400125,800.2441267361112,1052.8944722222222,,50.00034861111111,-252.00022777777778,208.7881732638889,24.025537847222225,
2019-03-28 00:00:00+00:00,36.98166666666666,34.63125,36.98166666666666,36.98166666666666,-588.0646291666667,384.8896333333334,812.0469135416666,1008.1340378472222,,50.001045833333336,-195.3620517361111,392.5491524305555,87.04965625,
2019-03-29 00:00:00+00:00,29.592916666666667,29.592916666666667,29.592916666666667,29.592916666666667,-226.03805416666668,223.99629166666668,801.8906274305556,967.7174315972222,,49.999249999999996,-165.41034513888889,60.74152152777778,153.05407083333333,
2019-03-30 00:00:00+00:00,31.897499999999997,31.897499999999997,31.897499999999997,31.897499999999997,-88.10410833333333,267.49955833333337,728.2019510416667,867.4686829861112,,50.00095451388889,-139.0379482638889,-49.394299305555556,104.96013229166667,
2019-03-31 00:00:00+00:00,27.7075,27.7075,27.7075,27.7075,34.4655625,198.21543333333332,783.2833069444445,882.5412503472222,,50.00009583333333,-99.36241527777777,-135.67219965277778,158.82781006944444,
2019-04-01 00:00:00+00:00,38.92166666666667,38.92166666666667,39.032916666666665,39.032916666666665,-251.631,310.7991375,880.7831798611111,1007.0679944444445,,50.000726388888886,-126.38013611111111,124.86707951388888,88.43953090277779,
2019-04-02 00:00:00+00:00,39.235416666666666,35.379583333333336,39.235416666666666,39.235416666666666,-214.2062791666667,296.38141666666667,793.5052711805555,1008.638235763889,,50.002149305555555,-215.15589479166667,0.1893979166666665,70.37028541666666,
2019-04-03 00:00:00+00:00,40.46333333333333,39.53666666666667,40.46333333333333,40.46333333333333,-134.85027083333333,402.04502083333335,891.4641847222223,984.6851145833334,,49.999480902777776,-92.90579791666667,42.63879444444444,140.12616180555557,
2019-04-04 00:00:00+00:00,39.594166666666666,39.594166666666666,39.594166666666666,39.594166666666666,-141.00065833333335,258.5448833333333,759.0640555555556,964.8260215277777,,49.99942569444445,-205.40326736111112,-65.79635520833332,92.22530486111111,
2019-04-05 00:00:00+00:00,43.12166666666667,43.12166666666667,43.114583333333336,43.114583333333336,-259.9459125,303.1115916666667,692.0621684027778,956.9361135416667,,50.000046874999995,-264.42513784722223,-4.333452083333333,60.083545138888894,
2019-04-06 00:00:00+00:00,38.54833333333333,38.54833333333333,38.54833333333333,38.54833333333333,-156.95613333333333,481.055075,761.7653541666666,837.5870614583333,,49.99865104166667,-75.47981527777777,81.94274548611111,60.91706805555556,
2019-04-07 00:00:00+00:00,39.303333333333335,39.303333333333335,39.303333333333335,39.303333333333335,-179.08872083333333,485.123275,808.153170138889,825.4292746527777,,49.99947083333333,-16.896566666666665,161.01669895833334,74.8857170138889,
2019-04-08 00:00:00+00:00,40.812083333333334,40.812083333333334,40.812083333333334,40.812083333333334,-515.8637583333333,473.1212208333333,826.1337222222222,1012.9037819444444,,50.000738541666664,-186.06255347222222,329.6307833333333,64.76402604166667,
2019-04-09 00:00:00+00:00,42.20291666666667,41.93416666666666,42.20291666666667,42.20291666666667,-535.4243416666667,422.7431208333333,813.991713888889,1001.7344569444444,,49.99907326388889,-187.01901840277776,348.39205625,45.175240625,
2019-04-10 00:00:00+00:00,43.990833333333335,43.990833333333335,44.177083333333336,44.177083333333336,-555.4347458333333,442.90549583333336,905.170895486111,1048.0284899305557,,50.000109374999994,-142.19257708333333,413.67067291666666,46.75140972222223,
2019-04-11 00:00:00+00:00,48.11083333333334,48.0375,48.11083333333334,48.11083333333334,-464.52785833333337,327.7531583333333,897.602315625,1038.160201736111,,49.99959722222222,-139.86904270833332,325.0960784722222,38.08403611111111,
2019-04-12 00:00:00+00:00,53.57083333333333,53.57083333333333,53.57083333333333,53.57083333333333,159.69761250000002,-18.103870833333332,857.4257114583334,1007.3747239583333,,49.99976041666667,-150.0524590277778,-309.45962395833334,31.520533680555552,
2019-04-13 00:00:00+00:00,43.49416666666667,43.49416666666667,43.49416666666667,43.49416666666667,-34.16277083333333,346.76177916666666,831.6035625,880.5264854166667,,50.000526388888886,-48.79965,-14.777557986111113,42.308640277777776,
2019-04-14 00:00:00+00:00,42.10541666666666,42.10541666666666,42.10541666666666,42.10541666666666,-158.27645416666667,427.96432916666663,815.5171822916667,852.0169777777778,,50.00044270833334,-36.200871875,122.32438541666667,60.67741562500001,
2019-04-15 00:00:00+00:00,48.65083333333333,48.65083333333333,48.65083333333333,48.65083333333333,-261.87719583333336,382.23724583333336,845.557603125,973.70189375,,50.00037569444444,-127.7440763888889,134.21842916666665,49.536377083333335,
2019-04-16 00:00:00+00:00,50.07416666666666,50.07416666666666,50.07416666666666,50.07416666666666,-242.72212916666663,388.4988916666667,847.8544888888889,962.0024145833335,,49.99792395833333,-113.7032611111111,129.04837118055556,52.847092361111116,
2019-04-17 00:00:00+00:00,47.201249999999995,47.201249999999995,47.201249999999995,47.201249999999995,-265.53011666666663,397.1674666666667,833.027534375,959.7876625,,50.00009756944444,-126.3109923611111,138.92531631944445,31.357895833333334,
2019-04-18 00:00:00+00:00,47.05166666666667,47.05166666666667,47.05166666666667,47.05166666666667,-298.9199458333333,350.61723333333333,799.9312486111111,928.7016017361111,,50.000289583333334,-128.1533263888889,170.26729166666667,25.611711805555554,
2019-04-19 00:00:00+00:00,42.205416666666665,42.205416666666665,50.11875,50.11875,-434.8934,447.5427958333333,791.1850715277777,786.2425538194444,,50.000224305555555,5.708055902777778,440.99484340277775,46.411360763888894,
2019-04-20 00:00:00+00:00,41.23291666666667,41.23291666666667,41.60375,41.60375,-364.46313749999996,516.2506333333333,772.5678923611111,767.1542795138889,,49.999211805555554,6.085744097222221,369.3343965277778,38.52460694444444,
2019-04-21 00:00:00+00:00,37.918749999999996,37.918749999999996,37.918749999999996,37.918749999999996,-275.6672875,332.13943333333333,752.4661861111111,755.4805583333333,,50.000432986111115,-2.476925,273.7728114583333,27.790177430555556,
2019-04-22 00:00:00+00:00,34.180416666666666,34.180416666666666,34.180416666666666,34.180416666666666,-230.5968333333333,268.8700666666667,748.5735541666667,867.6573913194445,,50.000048263888885,-118.55106319444445,111.31020555555556,41.71659131944445,
2019-04-23 00:00:00+00:00,34.509166666666665,34.509166666666665,37.6875,37.6875,-578.9019125,398.13374999999996,725.0558423611111,869.0548913194444,,50.002257291666666,-143.03095277777777,435.99114166666664,31.567805902777778,
2019-04-24 00:00:00+00:00,33.23875,33.23875,39.00333333333334,39.00333333333334,-569.3192833333334,360.3404625,771.6415152777778,871.3309052083333,,49.65263090277778,-98.76010659722222,470.63747222222224,51.446586805555555,
2019-04-25 00:00:00+00:00,41.31,41.31,53.43666666666667,53.43666666666667,-577.2625041666666,412.68800416666664,786.88149375,883.0808572916667,,49.99895590277778,-95.19107291666666,482.54914687499996,60.196693055555556,
2019-04-26 00:00:00+00:00,49.076249999999995,49.076249999999995,55.387499999999996,55.387499999999996,-708.4824,541.1051874999999,781.5864878472222,878.0858472222221,,50.000425,-95.51073611111111,611.9340652777778,37.10174791666667,
2019-04-27 00:00:00+00:00,30.688333333333333,30.688333333333333,34.800000000000004,34.800000000000004,-694.7017583333333,526.1210791666666,669.6184385416667,753.8920496527777,,49.99782013888889,-83.21951805555555,611.5118434027777,58.52798923611111,
2019-04-28 00:00:00+00:00,27.140416666666667,27.140416666666667,27.140416666666667,27.140416666666667,-307.0294916666667,364.73477499999996,724.0944006944444,724.8177680555556,,49.998421875,-0.1287618055555556,307.33209027777775,126.243909375,
2019-04-29 00:00:00+00:00,53.56125,46.93333333333334,53.56125,53.56125,-769.6304541666667,404.3164541666667,659.4999413194445,876.0744472222223,,49.99932326388889,-215.544428125,554.6411951388889,45.662024652777774,
2019-04-30 00:00:00+00:00,51.7525,41.32791666666667,51.7525,51.7525,-856.6116125,497.9839958333334,667.7173381944444,875.4671038194444,,50.000053819444446,-206.74068472222223,647.4415809027778,22.42933125,
2019-05-01 00:00:00+00:00,17.518333333333334,17.518333333333334,17.94708333333333,17.94708333333333,-657.3558416666666,597.6033083333333,652.7967614583333,765.7498666666667,,50.00034618055556,-111.98453437500001,547.6465024305556,46.91653194444444,
