sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,sim_51,sim_52,sim_53,sim_54,sim_55,sim_56,sim_57,sim_58,sim_59,sim_60,sim_61,sim_62,sim_63,sim_64,sim_65,sim_66,sim_67,sim_68,sim_69,sim_70,sim_71,sim_72,sim_73,sim_74,sim_75,sim_76,sim_77,sim_78,sim_79,sim_80,sim_81,sim_82,sim_83,sim_84,sim_85,sim_86,sim_87,sim_88,sim_89,sim_90,sim_91,sim_92,sim_93,sim_94,sim_95,sim_96,sim_97,sim_98,sim_99,sim_100
1630.020915651304,1345.0865441401947,1253.8800180388278,1369.411158766061,1169.7375030901758,1379.8915173119692,1118.6228411893617,1170.3322368090057,1159.5075635711337,1240.887750554374,1421.7345979613613,1159.8641153583715,1351.0705515825023,1244.1069504027012,1306.1623995679695,1308.6699607974017,1449.9400525776248,1167.7857281979527,1371.3130044870554,1262.9503473443879,1443.53241463393,1361.7067535375504,1307.6222308146062,1236.669583379429,1274.9597232430283,1241.5910944639206,1349.76566962409,1424.4166792946519,1353.3268233279616,1306.756185006918,1204.1063350205632,1509.1370342002897,1295.0642738435236,1334.862432183307,1527.5847175239376,1343.857806267835,1325.4483993242102,1166.8226265507085,1332.1961164850156,1429.844988846618,1241.1637710084974,1302.7507294165841,1350.5373182641083,1188.4004038631401,1446.24019785597,1222.0788290914531,1312.3183368480256,1239.8322473472865,1266.6221674518806,1215.9713411536177,1185.9510934106127,1134.706299567363,1338.2269345553934,1404.6125233019404,1339.9160331341204,1346.9073848294495,1449.191967540733,1281.2824683453935,1341.9011327129942,1325.0574556465847,1407.183187668804,1041.0914254453776,1467.0327648674113,1200.5141462764834,1378.8800446084408,1287.0356718526205,1362.6796568364075,1463.1900061344115,1346.9780607411988,1417.9654421473294,1336.7916867893114,1348.4955057150223,1422.0145532296012,1209.7910572495578,1430.9001078606404,1148.9900025629106,1217.8151831400962,1444.5509576754503,1303.9433805836647,1418.5824205276544,1340.6180620744606,1174.560087086824,1411.3274282927794,1300.7794324956003,1477.4417673576888,1351.8279866364485,1155.1498453685463,1308.4995535159517,1269.5271972094804,1340.3905630705751,1299.7510688527177,1204.879954870054,1273.3807514704622,1225.891667039128,1459.9836671187575,1346.0130489278413,1452.8489846573525,1501.6245558859014,1384.067467188534,1361.2753854658783
1485.9735170567183,1370.8559319171911,1177.5914788061432,1247.2797591803449,1245.7652308711015,1435.5659355777057,1250.0343924526915,1164.5386893937932,1213.8636990441496,1251.1207564250014,1451.7444458925681,1126.303678526137,1302.1855068298478,1199.3764508337988,1313.849805686316,1401.8259372003076,1537.3954410578935,1266.635043943635,1383.3023666011393,1271.410892679226,1430.5080558500913,1365.1474181799654,1227.942717643007,1165.6023117148209,1286.3355501974622,1315.687017136456,1287.744656935805,1391.1665885148589,1410.3303322855995,1340.143013507365,1277.0724186751133,1333.4823493174667,1295.1966557918531,1359.0281792431633,1551.5731635945042,1358.6717452150488,1327.6449348305948,1138.2705182056218,1236.1307253377024,1505.750555511838,1234.1950346902477,1401.111863043893,1458.4845958554904,1269.704535306726,1457.9720850328954,1391.116718356354,1200.2188032711028,1324.542949441642,1249.50463385418,1166.576506277792,1254.132321604015,1240.5711246730814,1175.5359466209866,1374.9466726319297,1292.1910770751056,1322.3701968297148,1516.682350967193,1287.4380421776827,1169.5613778652394,1274.8768074917266,1360.85693613949,1093.572379404749,1507.1374308503352,1248.2341509830333,1361.382438968816,1280.3089534237774,1237.9682520807573,1431.95441889112,1453.7031086443844,1362.5924359898602,1356.894679153561,1468.0971396798227,1429.0056011222634,1230.2588588711758,1260.0093387530942,1206.8036366209506,1201.6618073043842,1285.1726597718148,1255.650594798281,1306.4230556041593,1373.2985968162798,1071.6725420554576,1457.9050973772635,1183.0270768386333,1487.1337861107322,1349.4779115670276,1238.2694791498554,1198.9836413699327,1370.8285600831287,1297.2774971120548,1152.496552977561,1264.428818508925,1182.6447766350918,1170.621628402648,1279.7836399550406,1275.4487300972255,1364.6584429593547,1474.9709913046775,1324.5879420222132,1486.2789135030976
1398.0374208142978,1383.839123238599,1174.8964269143992,1389.7974452757323,1238.2295614708996,1343.1124778461838,1266.572202432767,1177.601977897873,1228.0708514484954,1196.0427291885142,1513.5276090621194,1102.1065601255143,1343.3555973897628,1257.4899092334413,1429.5014336364452,1537.1359412249135,1518.604035225069,1070.5073769301794,1482.0280099980143,1258.3710380044347,1440.5480971392476,1325.7498006905694,1286.8985576643868,1156.2062318516407,1181.0148406733608,1317.6320375306693,1378.7046984910248,1496.783294030064,1375.104322494094,1291.2462237931945,1341.4002285319955,1374.4996072851598,1239.2671261674932,1239.3025142728818,1580.155649278893,1332.3788126475565,1248.8733480462467,1196.368018661759,1211.8731119482325,1500.3952194293674,1310.8621282680685,1392.5975686590623,1436.873090563392,1193.476058015303,1289.2531900548747,1249.14854737344,1274.6300122464017,1253.4436678255777,1513.6425472799078,1309.27576283108,1259.309793447777,1280.5878152781825,1268.5578872910664,1351.3392690259936,1345.8623373059986,1368.5147671020052,1332.5556154565943,1257.1889726304134,1334.367524403088,1271.9892268460221,1379.6152358570814,1167.4630230944254,1558.4461132524707,1238.6750936835535,1332.92712981037,1394.5178925069101,1372.318115736463,1428.7829785705787,1282.6473509008688,1306.0262153939525,1297.3211223061905,1403.8501174134483,1320.8895900889568,1238.2081871343994,1287.1846588318447,1195.922548297508,1263.314085373014,1229.2848316030902,1356.3039771039087,1446.5487136035438,1388.8053149142584,1197.994231290694,1313.2533287837873,1284.2076128957624,1476.908318221547,1244.4859418838605,1212.2894238970437,1313.3417081356845,1326.701691555343,1335.4888885689575,1369.2614190226975,1129.9271137205947,1280.8150644935238,1006.6406782511258,1461.9431147696368,1434.4541421829256,1338.1807390191395,1450.6954655939317,1338.681439540421,1448.7554623424385
1594.9809362929711,1388.5130567908045,1162.4439617377898,1266.4106079929375,1289.3940588227267,1371.0475676033761,1267.9272428402753,1212.9211842709906,1265.0958329853736,1210.344672914074,1324.29765037647,1159.3573148150183,1338.750095632809,1244.9155338042779,1304.355526366706,1400.150151701085,1524.6279141691705,1076.3400613869308,1402.2988741152246,1272.9122076749914,1332.1710099364598,1328.8359519809376,1194.906135477207,1260.6686617584066,1222.9533714334648,1288.9327088521022,1337.188308138676,1383.5496838903766,1396.6951115331808,1288.5354713168153,1199.8985297546485,1420.1690439422055,1231.863787203138,1219.897395938669,1522.2351359133593,1396.5359589819157,1351.6235518603175,1139.591618474833,1210.3060164182289,1442.7215173760508,1379.2724767944765,1288.217319875228,1434.2123476309998,1249.9040307867194,1402.6985034071763,1298.8132637555375,1286.5419572583678,1207.959635520793,1459.9468528132725,1323.1097735249477,1203.3754512227133,1137.153087894013,1211.1228949542015,1273.335430671218,1349.377284885558,1452.6573054515504,1492.500357296914,1370.7351540400925,1373.0534435572833,1330.7576963788708,1462.4022408851547,1224.825596406511,1547.861114651178,1313.2774023306476,1403.3970231925787,1357.5977429937343,1271.1558312017905,1400.1758164184664,1326.9782805686268,1391.143459011454,1386.166818036948,1442.2371835488198,1400.5692226287679,1244.0714361802357,1303.3198407725442,1148.455639019686,1197.0143741395495,1295.0546830057351,1309.3554041427162,1333.9861531170916,1439.2633589236468,1210.436189002274,1341.6897893342739,1324.5162467432099,1369.8918715449047,1391.283272561835,1172.5577965867199,1310.168624304332,1263.3485435059933,1349.3888592262708,1354.4939686579487,1292.2708270991734,1381.5617489337421,1183.888099510111,1390.83741857207,1333.4623472823116,1416.6052612663932,1537.7867472972873,1405.2669271860896,1408.5134666592267
1527.9503053502317,1524.3281566839999,1202.8596622675286,1285.6464209593476,1292.7496500779314,1494.1867264698606,1196.2540106049257,1152.1132425251915,1169.2114276577045,1270.053239623896,1402.6253021175605,1199.9923776215978,1331.9419860549863,1326.6742034781248,1324.5942507345583,1408.333999801372,1641.5342350894462,1141.9995289181825,1530.416248606502,1352.1245389486944,1405.1619223572743,1313.3462931569993,1291.0507739495904,1205.1957849008188,1260.8552634780815,1320.0915242103274,1423.0588106188193,1402.945591253971,1480.5603062301423,1300.4098637300535,1289.0567972781282,1371.4033724520664,1372.9163387747126,1327.076799084413,1492.4701673303437,1384.5436449478373,1325.8009777267619,1199.590230543416,1272.7453641430093,1575.5993059165328,1290.1624774998995,1420.623515164059,1419.1987776433439,1296.7282924959043,1412.353179792084,1456.6120381852106,1334.9410451021456,1293.4439559377913,1367.1652219483085,1295.758840610568,1205.4237551137253,1234.2405740246963,1202.9633715233313,1303.4165925474042,1381.5958207496342,1476.8514996971971,1476.3242460666554,1339.0779270073479,1260.598422623031,1409.16748528156,1284.6888293249956,1065.3571950065145,1513.2897381477312,1277.9823980327776,1345.711409965874,1354.1035595593985,1282.0732834626176,1461.0876519355982,1385.3069627857897,1410.462860880614,1413.3613190862618,1423.363748839173,1424.8801143324742,1276.9521331807548,1370.0607134395557,1267.333370415647,1238.8270670846036,1300.1072016255189,1281.507022236958,1374.4169471325868,1359.7975875469156,1186.6138696892513,1316.802053218615,1302.0406067314939,1452.1694133760416,1330.2934770267873,1208.0963140900772,1288.9489641932353,1281.7703620987063,1333.9114420511387,1352.6085933826673,1267.4881043618313,1437.3291644670733,1258.1074584686723,1451.189703867605,1348.4853381308599,1439.380412221371,1589.2154499483208,1314.2893849737186,1423.1416172504814
1541.0608302470196,1391.7070940709743,1146.3061279312265,1405.240342258081,1254.0795914088997,1464.5037289173858,1237.7216045779064,1131.024850567702,1250.892318283812,1249.7166585023078,1361.8175491060836,1105.6251753258096,1436.2881646239196,1242.151686159326,1284.0858164771048,1359.129050427527,1502.1660778639591,1224.6048278265223,1385.712596677171,1312.449632527693,1446.8397945064532,1220.0966752078825,1301.670480496047,1204.6497842757044,1264.0601708110428,1418.888556306977,1369.592021120801,1490.19549168505,1444.4905076465368,1342.8068250634733,1310.9281479262065,1311.26726467611,1259.709229876076,1347.6413686095232,1454.2007611228594,1433.2738040000856,1251.5629789538589,1085.6010274296198,1335.671947831008,1435.0439509283442,1248.634287489991,1259.2064890815636,1477.3020363984845,1075.4547125070208,1358.6947914187192,1267.3274073221787,1283.8194088836053,1231.6209653541744,1397.8356546003497,1275.498500026576,1252.2247965828797,1362.7642410617464,1200.3667380274753,1283.5095599265862,1298.3968783340783,1402.258746196081,1499.0278662881242,1230.2503777878635,1366.0491936317235,1334.9405346207284,1477.5850283849074,1192.3694539217197,1497.4755022707766,1291.254023747355,1286.3072178511677,1435.579739963632,1408.838794316655,1496.717751014793,1366.953786166684,1445.8222837072458,1400.2205063147558,1489.4932080806677,1316.6589904242644,1228.954241473606,1285.8270362695264,1341.4719539116657,1209.5280115805028,1287.5928759067974,1349.143201358446,1384.2973743149312,1325.703294659834,1074.4704856836208,1194.195600462,1329.9633125379619,1389.9167219952365,1385.507608149478,1292.5103501873841,1301.9447206146267,1401.4491636027496,1159.0341226673556,1230.885132065703,1337.8983494789145,1275.7340909333668,1134.8817764252412,1511.35048377931,1335.5536413546427,1396.9938415019674,1524.2802514395353,1286.8533828371571,1437.5406019931029
1567.0837815123587,1350.1072347813827,1226.4796320676644,1294.4012624825743,1145.1500727920811,1329.6176588379617,1145.5411899672079,1200.3326705937047,1263.320107997428,1226.6412730820516,1381.1936124065687,1104.5603700460751,1337.8679739246973,1362.7725312088826,1231.8996953304006,1253.3877546610058,1431.4534477162424,1045.464409877518,1442.6677994862455,1307.4926818697927,1365.7879960024475,1216.2512129928894,1239.52918548396,1177.8361921699754,1219.6126649357864,1352.4044735101927,1253.0282005552936,1424.6726085690725,1385.511313421778,1232.5575873021,1209.3713873113086,1408.2551851163805,1297.3970640715604,1190.4701225161164,1557.6908495082882,1436.8146488285195,1243.8844280870965,1168.468008417987,1148.6368397177864,1450.4176810783533,1224.3715334811925,1270.6383135937122,1386.2191499307066,1271.817109387261,1327.227322715332,1258.5022235388997,1302.82144857858,1318.6625781274452,1379.96017522204,1173.306783134383,1223.455686417091,1183.363795414825,1201.2240089554675,1377.8047254980117,1388.699170903853,1374.4933468509018,1448.6045949738068,1209.9547517474862,1302.883552947312,1264.522870606885,1362.7891609361043,997.7680830827546,1436.7950533176459,1184.2345546317433,1356.0166234818864,1215.1887372589106,1274.0790710583092,1410.1144514188861,1376.5042141914637,1394.6629527310354,1384.8320669382774,1404.7582668877096,1255.431312669282,1149.934138203357,1276.593716714999,1110.91064958067,1130.594888055632,1294.9861664536002,1326.085312604618,1303.3027292797901,1292.6843084004122,1172.583936534432,1273.666583047496,1238.9794187717657,1297.9404339250968,1406.9288055398451,1107.2280419846873,1243.7574959505962,1258.3775000234548,1225.447761077022,1229.1668930710007,1198.6312214019997,1224.9766815509374,1080.6056520774189,1429.8439159906325,1314.3804470144648,1434.0592763761426,1462.4448157324773,1293.2988262140912,1467.5415967342365
1385.3057782743233,1200.707763193237,1235.9652819643095,1212.8227787619082,1114.510141278875,1291.8717564994672,1145.3312080358203,1133.359999222523,1121.2468253534032,1186.4566701108788,1341.8950545361952,1140.5760556977484,1257.200140972531,1157.9158947217416,1306.748506404538,1309.3856657982956,1530.2853466191764,1146.3624503506683,1254.4645441767996,1237.5453113109722,1349.7296650600783,1249.2762568652313,1150.4835446171091,1166.7028642050561,1188.491003815895,1213.6894301887733,1309.062520836986,1379.8056842744263,1434.408106501647,1199.6051095402565,1276.6187471197059,1320.9863151665609,1212.9283305113474,1194.0079544249497,1516.3275362970357,1328.044088831273,1246.0087924193758,1062.2474400957603,1188.7212699030717,1413.6197832556463,1163.9328276456135,1137.5436382514845,1273.8014151572852,1130.0518206036447,1391.8232853243233,1254.7754769170851,1257.39755642071,1216.930272073448,1279.7135467186065,1052.0840788830917,1194.8980203339927,1307.3981200231137,1117.8714528563974,1219.2800055089565,1393.047734398141,1460.8455173163345,1333.9230896601791,1302.230917946969,1345.6756368245829,1316.4466023116051,1422.9067396659889,1147.7713412414473,1539.7861448308458,1151.3089107404098,1252.3945308450166,1231.9036566630423,1302.6607879472613,1306.6376771674747,1336.4105063519971,1268.3563092622755,1380.718096133388,1326.9167935064484,1253.2553946966696,1125.3712558791856,1324.6034460274473,1151.2910193160187,1162.9220314884858,1285.6372205865691,1213.8513094047698,1203.275027172719,1253.9039424794983,1043.3990428649754,1300.0123410461333,1183.4696116980006,1361.0418261864731,1292.4755976859544,1042.8704401046023,1215.2062641965786,1198.6864143446305,1156.1091533422825,1203.7291908757736,1194.9609679716118,1150.7963474300775,1031.9883910588007,1334.5844530986938,1269.901347340625,1360.5156655733672,1468.6702763220558,1270.840831070965,1352.4561554762429
1345.9726498506075,1231.509016279461,1168.399934378327,1188.109830566598,1125.3531669387658,1249.6339096957659,1256.1410613876699,1023.4814751953546,1095.487219745491,1062.2634996452057,1284.8394587983964,964.3066281998681,1239.5736672410421,1089.4386787926896,1255.1834147788218,1153.0744536088266,1345.8175377421596,1100.3682957275405,1263.7082644947593,1131.1438750849131,1203.4491404856235,1208.6604473380598,1040.7581003859436,1087.773490165178,1180.9056312511434,1196.2489633685348,1071.9995260413277,1363.4988644830744,1334.8200744943556,1245.366983370875,1119.8318117239241,1249.900175770629,1239.1649492612319,1144.6029962515056,1425.099156911056,1377.644672925626,1146.112324339754,996.7494763194004,1046.1144257524734,1262.66368051803,1123.0754004797134,1214.1324529691312,1231.2364235048867,1102.6951950231132,1312.3245897403083,1093.790930311016,1139.1933406453206,1088.9790976427719,1253.1633083904303,1129.6175160757377,1092.7818187346954,1069.6381057069386,1150.6447546563936,1193.7148193695798,1243.107788848288,1335.544241280602,1308.9813011949375,1176.5233755296174,1193.8837995869574,1214.8686186737145,1170.9890137342059,1012.6468718047861,1353.5652901857438,1135.4453767981915,1299.0366217173741,1200.3021612238786,1166.040765733397,1356.3937555039652,1197.6549562548685,1260.5348265735554,1245.3562581138738,1277.6701493980822,1120.726144107697,1060.3782758840944,1306.5574314309226,1202.6697030337905,1076.9764795892836,1296.1456340139164,1140.2727144146095,1187.1603719318398,1199.1261597258615,1025.3729963090952,1126.4422046257127,1095.997674719297,1212.834655782085,1381.283163257961,1048.424377310542,1202.3744083152615,1151.9725749534914,1240.038377541015,1264.0054637930916,1171.5556066175552,1100.1835522945128,1063.030504773175,1264.1726488409163,1168.8143693525044,1310.0288726392587,1345.369714638136,1244.2822668273964,1289.7572557181443
1247.8093420772534,1210.0745605601855,952.8994142299712,1214.2532706237848,1100.9466780192329,1267.5079509770808,1071.019649039897,962.5172452717443,1015.6859136474584,1079.6258910836189,1301.3101640071052,1064.0594099369707,1107.9177864777378,1008.0063216572127,1261.1737737915828,1072.0030537208283,1253.637506634425,1132.2993289674787,1175.0722756816551,1072.1401639644196,1329.4432679222857,1239.3053745578,1144.250111511924,960.4857390379359,979.3971098944667,1162.0385498166693,1218.6445625207073,1262.1898436116114,1197.989582462955,1107.705979069489,1072.652376932211,1230.0476134496448,1028.6543613348529,1122.2751715475558,1307.4382730082982,1243.8603524635612,1148.1268665605664,919.4800873493876,1054.7005585549941,1265.5239706853283,1058.451666584079,1127.5453878568023,1133.697172529485,1116.2456787550775,1342.2227221460516,1019.817424237348,1127.7278438446915,1114.6117363139015,1159.5318380300396,971.5131452153172,1037.5029723623954,1014.6503062007439,1014.5147640688403,1088.7137589323652,1192.4503979029857,1234.2853490407008,1160.210135795838,1090.2055306640314,1170.313042390022,1123.705407690415,1182.8046846956124,921.6014375528283,1362.7687646370096,1083.4138626053032,1086.821577399454,1112.4065270661624,1086.8193820622714,1181.3985089942132,1172.0918636433134,1183.6920285291856,1262.3540825116984,1169.4364403715585,1169.9805240010958,1013.6169992949796,1223.734421248531,1000.010876869697,943.3912350978483,1154.7815084870313,1000.4338554805497,1177.4169021258813,1162.502455235183,940.0184835761031,992.1199399786727,1193.9223853162289,1272.087815686243,1363.5284596570975,1025.445871156083,1096.237687252146,1124.8234419351131,1122.7094015555854,1159.3848298099367,949.0508032590927,1027.5392687688086,951.6838698792119,1188.0323465871998,1197.0078496406666,1343.0341908294085,1370.2969069004616,1142.0339605674512,1237.526865252584
1204.126892492823,1117.5200206399986,984.0796686807861,1155.06921574494,998.3186857009148,1093.5415878698493,925.9376201036574,883.8048073961332,963.8451280127449,1003.6866467247569,1126.1908551718222,814.5469544118299,1068.502267994462,969.5232624927273,1180.622810139397,989.4376167220048,1361.803731726187,1006.7830230872969,1199.1840666964267,992.2297547199933,1122.8945977485332,1173.0949494192487,1010.2139069012477,998.7450868527583,946.4600761448054,1033.1509458099554,976.4815997086674,1169.6759949604668,1116.32449632739,1023.4529404821369,951.6014703189883,1116.9444929041376,944.3677031964683,1040.7539429579242,1266.1763267745102,1210.240914613488,1146.8023880976407,842.2860479377065,1020.6290503291891,1334.32301082841,1056.977879005339,1051.2601380123936,1194.9850663721738,1027.9773805268894,1109.9360289456038,1029.7009667609116,978.3551562878423,1010.1684502526888,1187.626618831411,1016.3468287712099,967.3528914731744,939.4143252341922,914.4385731633757,987.0356547417146,1155.5301218038462,1148.779954909789,1128.3242822231457,1087.2980048618076,1113.6315409540712,1087.982986784244,1097.581996762374,908.4949859731881,1175.311746548176,980.8639202896778,1101.170796091244,947.7059519009266,868.5158392012114,1129.281178324488,1068.7857868305753,1102.1203052824067,1188.3018740764437,1141.877110123378,1045.8956651483456,998.705700481783,1134.054946105758,996.8729242972544,983.8144535110122,1079.6386481019172,1075.679342013226,1166.3396383347563,1053.028788848176,817.7572340822022,1074.8993795624913,947.1533471611449,1220.1956056028969,1210.5955555089138,995.5374476255487,994.2168759805975,1000.0815365362666,1012.7748553109603,1019.4605372075973,1074.8018048512788,1090.364999861671,837.4500889259557,1098.4686773658002,1015.7748644827514,1190.3048497328073,1281.0121457916414,1020.0706922146288,1092.5766474611517
1207.8934796137205,1202.6684434010526,961.4180082024847,973.989021529431,1033.1289399327086,1136.0551992061007,966.928380397876,832.5082888255073,1040.0119073247706,892.5719665598677,1097.6189973266996,829.6602510564852,1033.6253976954986,847.9701367567211,1224.0867358377197,1043.004373968101,1279.5996786654591,922.7240200303439,1078.1505836495419,954.7038800961035,1025.6746050249722,1034.2229178821601,1001.3197371456346,875.1360309705171,971.3833652382252,970.6803787768166,1006.4857259046297,1044.9678076056825,1113.7329946717807,970.8175318400612,978.2437723218882,1019.1082880250136,966.1428700007195,943.710694095863,1236.676809098042,1044.7830039247426,1085.1409794535075,840.7336416289382,875.7112491618387,1109.168534271247,958.1626579116432,1026.8000711675372,1149.6105144812025,920.3772241609205,1112.1145804242244,990.3530673288163,910.7286015558833,933.3841346641108,1151.5768890334016,1037.113135659965,956.4392921951213,865.9902213956184,939.2661775916242,1003.9792464863285,1073.4332431985904,1071.5314419152141,1102.134982381694,970.0143059523501,879.0587053435581,1006.019887163962,1097.392852307011,788.5497649933646,1315.0139918069958,971.8620933685011,1129.438439154295,1066.9473002362583,1007.3981651996626,1047.9196555545566,997.8828674441428,1021.8696515994451,1185.539028533913,1211.907225710873,1024.4687933298612,880.635103189583,1031.6480493674574,953.6178763151296,852.8532123790792,988.9151493691057,891.5932582264865,1103.3775929083404,1013.5177650736055,829.8701951930308,884.4588169401969,963.84166085192,1212.1608149408064,1199.4703842591136,866.4937223303023,1044.178989187193,973.5666975086743,945.6822365598695,1020.8216751914615,956.3668918720109,941.7138274295564,970.5030798823561,1128.4632957533809,1048.0728034272177,1061.9241715337332,1191.6342905926595,986.0646898651678,1147.829092026385
1182.9132710741062,1083.9132413432278,843.8405593619284,995.8584810290421,952.2227089617639,1135.2594415226736,847.2370918250812,822.9328932193996,853.6006051875078,777.892094493629,1059.5887111873474,771.6203874404478,959.724038614736,909.3833523913463,1048.2757516919737,962.4362619487838,1276.256931833811,956.9678082094457,937.0453166052225,1015.0916219839742,1074.3852754755906,1074.7977267704377,959.553403394149,954.9831251570148,935.0740260196749,964.493929179744,973.5694567971718,1002.2085670427531,1054.744940339481,983.1980244863961,944.1160119218509,944.0027603556855,836.9815150792073,957.071994490107,1114.0847283427295,935.757756822801,997.7899583554469,929.0869579196396,917.3715418091609,1176.2993918402713,1017.4775054876233,976.4174678695242,1104.3365153602685,899.5837361667975,1097.7717017962275,1000.2608729189353,845.0127602586648,993.0124114432418,1144.6853428027705,906.0582714800862,941.9244510975534,819.8598507001516,870.7445150765899,963.9214378060045,1165.225143374397,1153.5033839080525,1087.2892317864892,888.632326587868,1004.1887393364472,1073.6339413343087,1052.4277970838382,848.3208511088102,1094.469230978995,856.6403048734527,1084.4052081298516,945.7458046603493,946.4490993141658,913.0169710041949,1041.5178118028186,1094.5036389284546,1061.951012564888,1179.525840360817,1001.8336690999321,961.8543194459919,1048.8233957331663,945.7199877745475,862.8517783968722,990.4209638123058,939.3413939309993,1023.2585404925502,1079.8590456141444,808.2335822004645,869.674714700336,921.4688068489172,1139.2884391057971,1041.6100739099397,753.826380191595,904.8192198443788,1051.2586577637132,988.7501634189978,914.0116037081095,860.6321231039108,1063.4972340415175,866.9523251694102,1062.6810526032725,912.2919916701029,1183.5400520962514,1117.033581574459,984.2193845281056,1095.4871851872424
1138.0039570049228,1098.4666447788532,826.5004324430563,891.5464785607387,948.0564632585535,926.4190155247813,799.5901143133854,832.4862384543765,811.2041516455649,807.1211192197572,904.6851421621652,853.1900546186395,923.9172440587679,796.0581963538742,956.2509880951574,818.4240706853836,1130.5691291006747,768.0924501063429,902.6590584438874,978.9356381943439,859.6087991379883,927.7751301280042,905.8835032835689,887.4641210210782,825.9050812799351,1003.7706807238615,910.5361272150436,980.7388917720031,894.5008409155175,835.1817893832135,898.4578869979254,868.3023368574217,780.0089827377975,842.5306886146723,1047.6894550636448,960.0454033255864,922.3292447527507,586.6031584081322,956.6190930383821,1071.3978376812702,804.9824029166491,912.045032510776,961.703702143968,843.4739486933804,1086.7864174208405,908.917284096855,901.381792763696,773.8573300810076,1071.106097471598,847.7690976463562,958.8662555623888,860.3103147295624,854.4838577243129,795.4170416998511,993.1772854773657,995.7981028239302,1078.366771998674,837.6975016427675,1007.5096902494878,975.9387703096417,997.4309874956788,734.0566235024609,1082.6615015709353,814.9396935068416,942.5120020975594,895.2773911629579,749.3471913675726,952.5539691221402,983.1329199758655,964.1510984162215,1043.199990872053,1009.4324027043987,895.6699966888349,702.8169359164933,1070.4582818158133,906.3314861726151,724.4439903557214,951.0565331428007,773.9219629066896,957.0911901221073,894.5367548545166,684.8661163820246,771.0019006966547,829.6880045721783,984.9724247385495,1132.6781342251265,824.9932939439677,914.8041962444887,828.5773916241463,882.3422483132426,851.0811148712274,860.7814818462979,747.0095610236914,736.5534181155516,953.806513633839,922.8029413384171,1088.355716969752,1098.7910234490412,852.3857691239728,952.4429936076259
1052.6133105239162,1019.258712048003,723.6716613593924,819.2434606089098,982.9541316049746,990.6758083020779,801.6877076622259,709.2916790621015,941.3107792781004,814.0903331354864,856.0817741612409,694.0833174221184,871.1495710889915,885.1209138896156,887.1572038310217,809.0386610637438,1071.1449984848275,698.1071515876772,914.665151076659,923.1513859325513,930.0239976217368,985.7399903555408,858.1224079586965,924.9767226456063,894.2966880916169,1004.0778500215521,835.4788022741964,957.9330668774481,988.5673307977896,783.7942231017935,813.3627500826661,949.154430137277,842.5684835764109,870.5967149873507,991.0783881803667,959.4447357834322,877.0408613937764,492.00036907832987,943.1910597677804,1083.4727865071943,786.6982825903299,982.1359671659005,896.3060301186268,857.2533091906389,1111.5851867833035,990.4111516294727,817.0391263571403,869.160381303007,1181.293964043246,818.4298936593189,939.4707924856649,876.006527704628,863.6168189806319,834.3170098081696,1010.6828760623055,1007.5295391905817,1115.4532285334842,919.6346052098369,852.5345159152666,1023.6762533953358,1018.7767761214345,519.5390867958695,1137.0182952252717,810.7155865753834,966.748485228575,915.2399044923649,779.2256954861466,1045.684439517004,1046.1882643442907,1073.5737197094825,1013.4523179811453,977.3047071683036,938.9569566905936,765.2443572801508,1036.142156675257,696.3486417666597,710.7029587352029,892.0227451488076,931.16318785594,986.3060638633923,955.3069825841242,661.9049478016035,742.8765415767516,951.1781521375261,994.8274320573724,1045.7016045857583,856.4991095828829,823.2380585543151,881.6809234412236,859.5367773357418,921.9014963102952,929.6356210092505,787.5286940209339,854.6232717462321,928.0273762423357,858.5707250017393,1054.8198274799831,1020.1026379977159,865.5786177075046,971.6513618555092
