timestamp,mc_mean,mc_95_percentile,actual_demand_2026
2026-01-25 02:00:00,1050.348627778209,1335.993365837758,1204.9125
2026-01-25 03:00:00,1080.5402194007675,1383.9648824317003,1219.96
2026-01-25 04:00:00,1172.0943518235883,1453.3388254575407,1241.88
2026-01-25 05:00:00,1297.2068783118423,1592.4255059684633,1261.6075
2026-01-25 06:00:00,1374.0735252225224,1678.4347219818108,1306.78
2026-01-25 07:00:00,1408.2292208045453,1693.3167289238306,1410.135
2026-01-25 08:00:00,1422.4177563403143,1727.8865039527884,1451.69
2026-01-25 09:00:00,1413.0704476893793,1747.4508698432587,1419.87
2026-01-25 10:00:00,1409.8911159713375,1712.0592318331508,1375.9875
2026-01-25 11:00:00,1432.4861253845336,1755.5161251318996,1371.2
2026-01-25 12:00:00,1412.202758160634,1746.4285018788069,1379.8575
2026-01-25 13:00:00,1413.607800868602,1751.303921041106,1353.69
2026-01-25 14:00:00,1447.78373306176,1799.157068626208,1419.45
2026-01-25 15:00:00,1459.7163487741036,1801.4439032011367,1468.7325
2026-01-25 16:00:00,1445.8435185349406,1769.4531803794118,1444.3475
2026-01-25 17:00:00,1409.0111394034539,1759.8665054741894,1378.6925
2026-01-25 18:00:00,1374.2959626921574,1654.2576314311773,1354.2224999999999
2026-01-25 19:00:00,1322.5354227988696,1642.3693563476008,1330.6775
2026-01-25 20:00:00,1262.9842106258395,1584.7205738999653,1270.3200000000002
2026-01-25 21:00:00,1171.2119188690576,1509.3402211265518,1151.2525
2026-01-25 22:00:00,1122.713878861525,1425.3026602151135,1150.6425
2026-01-25 23:00:00,1085.6610066236583,1380.0700249276558,1186.225
2026-01-26 00:00:00,1131.7444536887895,1400.8166984842687,1181.8475
2026-01-26 01:00:00,1119.5236193385886,1383.4847628340574,1208.065
2026-01-26 02:00:00,1115.4547534758917,1440.4124365492394,1161.5325
2026-01-26 03:00:00,1129.587638895265,1415.9209430209428,1187.0375
2026-01-26 04:00:00,1227.8412689724664,1466.9616858833813,1276.7825
2026-01-26 05:00:00,1326.9216034082822,1581.3161450798314,1328.1275
